,msa_code,lat,lon,nearest_dist,nearest_location
415,C2702,45.94657648,-88.07599644,471.23564419341096,Argonne
416,C2706,42.45201868,-76.47365413,2.4834663216141806,Ithaca
417,C2710,42.2484874,-84.4234373,56.9932701288219,Ann Arbor
418,C2714,32.43012283,-90.20246303,561.3644627868579,Atlanta
419,C2716,39.01967219,-82.61838294,274.31437805616747,Pittsburgh
420,C2718,35.74628147,-88.88105829999999,466.53456915226303,Atlanta
421,C2722,43.91778229,-110.64924309999999,365.567224741006,Salt Lake City
422,C2726,30.23407134,-81.75749736,463.23463015910454,Atlanta
423,C2730,39.6936958,-90.28512338,180.38275571245308,Urbana-Champaign
424,C2734,34.70983636,-77.41576582,477.7939598489799,College Park
425,C2738,31.83695465,-95.16518314,232.80213465674646,Houston
426,C2742,46.97925515,-98.95883807,710.0944879516206,Lincoln
427,C2746,42.30294096,-79.40575763,212.8532698797929,Pittsburgh
428,C2750,42.67122337,-89.07156521,139.64295719724274,Argonne
429,C2753,33.80333474,-87.2973574,269.0979196820138,Atlanta
430,C2754,38.37943969,-87.03463984,219.39743210773915,Urbana-Champaign
431,C2758,18.21064591,-66.58844533,2472.57864805024,Atlanta
432,C2760,34.13388274,-83.56634804,86.64879507343116,Atlanta
433,C2762,38.63981282,-92.09169259,369.2273180036981,Urbana-Champaign
434,C2766,30.26772188,-92.81412091,251.6573694410155,Houston
435,C2770,31.55143368,-81.91675874,336.76100174160166,Atlanta
436,C2774,36.2537477,-82.33444176,334.94755913046816,Atlanta
437,C2778,40.49529401,-78.71370329,108.63409768644632,Pittsburgh
438,C2786,35.69819031,-90.64838536,534.6163288067054,Urbana-Champaign
439,C2790,37.05654313,-94.33993509,463.5587803976895,Lincoln
440,C2794,58.44393518,-134.2303392,1439.4955181607331,Seattle
441,C2798,20.86773541,-156.61705880000002,3790.5889439551834,Palo Alto
442,C2802,42.245453999999995,-85.53118454,148.0946799948752,Ann Arbor
443,C2806,48.29512655,-114.0496737,621.2597788979323,Seattle
444,C2810,41.13771847,-87.86183178,64.33096000961282,Argonne
445,C2814,38.93714602,-94.4443872,282.2519136930052,Lincoln
446,C2818,22.01107987,-159.7054382,3977.6486414645337,Palo Alto
447,C2826,40.73494835,-99.0311738,198.00890811692562,Lincoln
448,C2830,42.91933143,-72.25117527,111.28768430434953,Cambridge
449,C2834,41.39859951,-85.41746673,170.5518617269441,Ann Arbor
450,C2838,36.27213715,-90.09090468,456.9062213991162,Urbana-Champaign
451,C2842,46.36356247,-119.2542663,271.26508379175823,Seattle
452,C2850,30.06148381,-99.35015976,386.2967614574635,Houston
453,C2854,55.48851486,-131.03051029999997,1061.2615557290408,Seattle
454,C2858,25.04678033,-81.18569242,1016.4280693346996,Atlanta
455,C2862,35.66493669,-75.68523331,385.91792256357104,College Park
456,C2866,31.20809353,-97.78769795,283.6840310927922,Houston
457,C2870,36.60777362,-82.44260318,363.18440504474245,Atlanta
458,C2874,41.88814563,-74.25856953,174.4353473545256,Princeton
459,C2878,27.10760087,-97.64795796,369.36613022675766,Houston
460,C2882,35.23877316,-77.64124863,421.7184568817849,College Park
461,C2886,40.28903972,-92.5726314,351.8929978672913,Lincoln
462,C2890,42.68640894,-121.650121,549.6591921055872,Seattle
463,C2894,36.02374086,-84.19437718,253.01853073374983,Atlanta
464,C2902,40.48358562,-86.11693073,184.8942617668081,Urbana-Champaign
465,C2906,43.51796897,-71.42269361,129.75819197155988,Cambridge
466,C2910,43.77926712,-91.3196438,356.69415279137843,Argonne
467,C2918,29.95575797,-92.04482997,320.3709205641783,Houston
468,C2920,40.47724707,-87.02341008,110.9725881775336,Urbana-Champaign
469,C2926,45.31022508,-118.00877759999999,418.0422689604143,Seattle
470,C2930,32.96505637,-85.23731389,118.05595991549912,Atlanta
471,C2934,29.98524744,-93.25645715,204.36324849640653,Houston
472,C2938,30.22423994,-82.62153889,426.2741042947626,Atlanta
473,C2942,35.7040585,-113.75791059999999,456.3840990956272,San Diego
474,C2946,27.94887149,-81.69768540000001,694.5437009065017,Atlanta
475,C2950,32.7425261,-101.9476844,709.0994236161243,Houston
476,C2954,40.04243843,-76.24770427,131.17495591208348,College Park
477,C2962,42.7711291,-84.49627879,83.11808535881012,Ann Arbor
478,C2966,41.65446874,-105.7239107,186.24905011934652,Boulder
479,C2970,27.76106243,-99.3315653,445.954572721712,Houston
480,C2974,32.35264809,-106.8327213,863.4280557053067,Boulder
481,C2978,35.63454943,-104.853394,488.45698209888315,Boulder
482,C2982,36.21519631,-115.0135611,436.0584704323605,San Diego
483,C2986,31.81805119,-89.1441772,494.038808484295,Atlanta
484,C2990,34.84088481,-79.48042924,466.5343992399695,Atlanta
485,C2994,38.88465945,-95.2926063,244.42473515015104,Lincoln
486,C2998,35.21727435,-87.39558444,320.2190157867675,Atlanta
487,C3002,34.52417711,-98.43479579,604.6669147015754,Houston
488,C3006,37.65831846,-92.59035142,464.9427797353785,Urbana-Champaign
489,C3010,43.78356942,-72.16112021,178.49120667882246,Cambridge
490,C3014,40.36723146,-76.45771276,152.41165173810418,Princeton
491,C3022,33.60764269,-102.3431972,758.5024334173817,Boulder
492,C3026,40.96297154,-77.06226923,171.12279938590873,Ithaca
493,C3028,35.46886111,-86.76501744,289.3937220075742,Atlanta
494,C3030,46.26915287,-116.9437249,435.16413247292945,Seattle
495,C3034,44.16584843,-70.206445,212.302884433873,Cambridge
496,C3038,40.61041302,-77.61704199,189.32512164669723,College Park
497,C3042,40.75947017,-99.82303059,264.5259068412755,Lincoln
498,C3046,38.0905084,-84.43305419,398.4953224546543,Urbana-Champaign
499,C3058,37.1933028,-100.8512873,495.77933896703627,Boulder
500,C3062,40.77152071,-84.10577943,170.55037292725987,Ann Arbor
501,C3066,40.12453635,-89.36752091,95.5875385030207,Urbana-Champaign
502,C3070,40.81991911,-96.87081623,15.983325222976688,Lincoln
503,C3078,34.75722004,-92.39716657,622.4504085671397,Houston
504,C3082,41.23405437,-77.63810583,164.190937467314,Ithaca
505,C3086,41.88957091,-111.7689774,125.92916871138114,Salt Lake City
506,C3090,40.7614915,-86.34594656,172.68186508315185,Argonne
507,C3094,36.98562582,-83.95738665,361.4662529645163,Atlanta
508,C3098,32.43109318,-94.67520395,305.1477483873118,Houston
509,C3102,46.19321955,-122.6809746,159.3375673559349,Seattle
510,C3106,35.86938137,-106.3073851,469.8409619072569,Boulder
511,C3108,34.11175568,-118.1807652,181.8039332258395,San Diego
512,C3114,38.3030761,-85.68222347,298.8876315871238,Urbana-Champaign
513,C3118,33.46852543,-101.6446753,724.5637519556997,Houston
514,C3122,43.99606769,-86.54509227,279.957125576763,Argonne
515,C3126,31.25476458,-94.61184855,181.97715724969302,Houston
516,C3130,34.64024205,-79.10386493,495.66605083846474,Atlanta
517,C3134,37.3650189,-79.21974294,269.0981973111043,College Park
518,C3138,40.45623124,-90.67787766,209.91923354815057,Urbana-Champaign
519,C3142,32.85769488,-83.71490687,117.56080703983854,Atlanta
520,C3146,37.21804406,-119.76264450000001,211.92763622628905,Palo Alto
521,C3150,38.78582266,-85.43857288,282.6212133355861,Urbana-Champaign
522,C3154,43.08018136,-89.59222361,201.795564446565,Argonne
523,C3158,37.30882014,-87.54084214,318.08112729538317,Urbana-Champaign
524,C3162,33.21428714,-93.22730889,434.98033191077496,Houston
525,C3166,44.59293384,-74.3037622,297.4875014256342,Ithaca
526,C3168,34.31764801,-92.94606918,556.4359994824904,Houston
527,C3170,42.91529151,-71.71608247,77.97929529340784,Cambridge
528,C3174,39.2714408,-96.55936006,171.04848898057628,Lincoln
529,C3182,44.11068893,-87.51237169,269.7575254684303,Argonne
530,C3186,44.15442606,-94.13558229,426.7396804910771,Lincoln
531,C3190,40.77468434,-82.53648439,194.69620920250702,Ann Arbor
532,C3193,39.45531619,-81.49525443,168.3402626196604,Pittsburgh
533,C3194,45.43175143,-87.77364095,414.2691885229434,Argonne
534,C3198,40.51584459,-85.6547259,223.92016113969223,Urbana-Champaign
535,C3200,35.68169247,-82.04931244,302.6064220822846,Atlanta
536,C3202,40.5871851,-83.16090334,194.11770271437032,Ann Arbor
537,C3210,46.66287797,-87.57352409999999,551.7844139845671,Argonne
538,C3214,44.41349159,-95.83897490000001,406.91908488818694,Lincoln
539,C3218,39.1368391,-93.20185125,349.83779133256866,Lincoln
540,C3226,42.03584923,-92.99877135,336.08096458131797,Lincoln
541,C3228,36.29830268,-88.71774385,426.56969883853867,Urbana-Champaign
542,C3230,36.6827695,-79.87366517,363.6535301045957,College Park
543,C3234,40.36077379,-94.88343373,159.74980979792323,Lincoln
544,C3238,43.20360311,-93.26083045,388.41826917808544,Lincoln
545,C3242,18.18899572,-67.50116707,2410.480929302173,Atlanta
546,C3246,36.72313819,-88.65120577,378.9815493816495,Urbana-Champaign
547,C3250,38.59517299,-83.82424515,387.17649920330115,Pittsburgh
548,C3254,34.92386189,-95.74841414,576.4821479858233,Houston
549,C3258,26.39672849,-98.1810872,464.40659505163933,Houston
550,C3262,31.17490786,-90.40416055,500.52573456314394,Houston
551,C3266,35.67868271,-85.77849804,249.0017646527391,Atlanta
552,C3270,38.39166665,-97.64807987,281.02651456483346,Lincoln
553,C3274,41.6846965,-80.10627762,138.64395488042013,Pittsburgh
554,C3278,42.43215589,-122.7285179,557.1302469865257,Palo Alto
555,C3282,35.02419054,-89.86962056,522.5227789539712,Atlanta
556,C3286,44.94658399,-91.89640361,479.2939738471624,Argonne
557,C3290,37.19187047,-120.717688,129.07420793263097,Palo Alto
558,C3294,32.41302219,-88.66350386,425.4234890072154,Atlanta
559,C3302,39.21575563,-91.84158588,323.832779254755,Urbana-Champaign
560,C3306,36.83551375,-94.81042962,470.37630250235907,Lincoln
561,C3310,26.13106065,-80.46520301,927.7628898699564,Atlanta
562,C3314,41.54902156,-86.74236622,104.55804819110173,Argonne
563,C3318,36.73064825,-83.67409506,337.27369385322027,Atlanta
564,C3322,43.64685671,-84.38810911,161.12965874845636,Ann Arbor
565,C3326,32.08975367,-101.9910158,683.9381837888005,Houston
566,C3330,33.19820178,-83.0900573,135.16859553323917,Atlanta
567,C3334,43.18039751,-87.79696268,164.29286007873174,Argonne
568,C3338,32.71345442,-93.33498331,381.5580320893952,Houston
569,C3342,32.75318038,-98.31302138,436.3082018640114,Houston
570,C3346,45.10336543,-93.27530071,552.2275215375549,Lincoln
571,C3350,48.31883689,-101.2077234,908.5912418188248,Lincoln
572,C3354,47.036525299999994,-113.9237412,636.638906063364,Seattle
573,C3358,43.67478105,-97.96698628,335.98078552131057,Lincoln
574,C3362,39.44016798,-92.49707798,371.159571299067,Urbana-Champaign
575,C3366,30.97423528,-88.20166621,473.144524596497,Atlanta
576,C3370,37.55913744,-120.99768290000002,101.87468142732031,Palo Alto
577,C3374,32.73280809,-92.11836395,452.60088565782604,Houston
578,C3378,41.92137752,-83.49428636,44.40288186519585,Ann Arbor
579,C3386,32.36061113,-86.40323999,243.5643699823961,Atlanta
580,C3394,38.35426421,-108.172344,310.8595429396675,Boulder
581,C3398,34.86125981,-76.53574307,460.44972502627417,College Park
582,C3402,29.63462339,-91.47292635,375.5203914275051,Houston
583,C3406,39.52728351,-79.80445317,102.86026039461224,Pittsburgh
584,C3410,36.17393794,-83.4306305,282.8492412270685,Atlanta
585,C3414,46.81617621,-116.71172320000001,433.41976121140345,Seattle
586,C3418,47.20566468,-119.4517617,221.27701546024622,Seattle
587,C3422,31.18839047,-83.76884829,291.0749266174362,Atlanta
588,C3426,36.28717823,-92.33697211,555.9595972113257,Urbana-Champaign
589,C3430,43.353885399999996,-115.4692624,412.7310328023873,Salt Lake City
590,C3434,36.41482056,-80.68807793,436.7726714545104,College Park
591,C3435,37.83153388,-81.93534048,334.86375349990834,Pittsburgh
592,C3438,43.64060156,-84.84679655,176.4349464844766,Ann Arbor
593,C3442,33.13809538,-94.96980271,378.5482582165004,Houston
594,C3446,38.05202584,-83.74892387,418.2490186570557,Pittsburgh
595,C3450,38.30052343,-88.92400916,210.25741810447016,Urbana-Champaign
596,C3454,40.39876524,-82.42153375,205.38820004714248,Pittsburgh
597,C3458,48.48207611,-121.8016068,105.07223190083462,Seattle
598,C3462,40.22752532,-85.3968993,242.15926716160325,Urbana-Champaign
599,C3466,36.62110128,-88.27220112,388.6681249680404,Urbana-Champaign
600,C3470,41.48392205,-91.11275625,261.52843960394546,Argonne
601,C3474,43.28992989,-86.53523411,212.03654659633713,Argonne
602,C3478,35.61613904,-95.37947382,588.2676624854216,Lincoln
603,C3482,33.96582564,-78.63477207,531.5337966600752,Atlanta
604,C3486,31.61598026,-94.61587326,219.30974794952974,Houston
605,C3490,38.50649644,-122.3305385,119.51531998485078,Palo Alto
606,C3494,26.09923899,-81.38097306,898.9288833304562,Atlanta
607,C3498,36.11934599,-86.64517878,334.0257545553299,Atlanta
608,C3502,31.46049001,-91.5268895,413.0528548649254,Houston
609,C3506,31.72354016,-93.09624339,308.05276624834573,Houston
610,C3510,35.10293467,-77.02529733,432.2588674953278,College Park
611,C3514,34.289811799999995,-81.60011985,263.5985299923644,Atlanta
612,C3522,39.93103974,-85.39643537,243.28526431964804,Urbana-Champaign
613,C3526,40.99121436,-80.33470707,67.55491223304713,Pittsburgh
614,C3530,41.34882429,-72.89985769,185.09764944851156,Princeton
615,C3538,29.80940021,-89.70836438,545.2774051554325,Houston
616,C3542,40.44095991,-81.47376955,125.0686811163919,Pittsburgh
617,C3544,44.64584363,-123.90765470000001,350.8386759312446,Seattle
618,C3546,35.92543741,-83.12118301,267.65780110005494,Atlanta
619,C3558,44.24213972,-94.72757132,414.1609542139755,Lincoln
620,C3562,40.77330959,-73.87988563,81.00669057636992,Princeton
621,C3566,41.99577769,-86.68542116,112.01635189372989,Argonne
622,C3570,31.52596126,-110.8465169,609.1026610360224,San Diego
623,C3574,42.04354872,-97.49026968,153.1483850206585,Lincoln
624,C3582,41.23434696,-100.7756684,346.7000889123486,Lincoln
625,C3584,27.34545536,-82.36087057,738.4409432310545,Atlanta
626,C3586,38.99693006,-85.6280646,256.43536497343166,Urbana-Champaign
627,C3590,36.20627576,-81.16338566,400.689798996967,Atlanta
628,C3594,41.14615393,-82.59840828,157.28624850374624,Ann Arbor
629,C3598,41.46678625,-72.10651290000001,130.22006824658544,Cambridge
630,C3602,48.16289704,-122.57526299999999,64.50270254170148,Seattle
631,C3610,29.21020229,-82.05667568,551.3569542838203,Atlanta
632,C3614,39.08509811,-74.84997701,141.45152963432187,Princeton
633,C3622,31.86917252,-102.5427492,725.2741773066996,Houston
634,C3626,41.43269332,-112.8158268,107.64333109520051,Salt Lake City
635,C3630,44.49640214,-75.06895227,255.8332921938264,Ithaca
636,C3634,41.40096908,-79.75794559999999,108.64082126156055,Pittsburgh
637,C3638,27.38630361,-80.88858501,783.0702447377798,Atlanta
638,C3642,35.42987327,-97.50387636,602.1965573507393,Lincoln
639,C3646,42.24863314,-78.67885029,180.21768683439046,Ithaca
640,C3650,46.92962691,-122.8322938,84.1692474813386,Seattle
641,C3654,41.2900842,-95.99912451,78.50610402371244,Lincoln
642,C3658,42.63376357,-75.03260595,122.21329129180658,Ithaca
643,C3662,43.22616152,-117.58844380000001,544.6557925182819,Salt Lake City
644,C3666,30.5988511,-92.00585686,335.79954855613533,Houston
645,C3670,33.43899148,-80.80029974,333.9618744931796,Atlanta
646,C3674,28.43434752,-81.36305292,657.725148310812,Atlanta
647,C3678,44.06887689,-88.64465875,267.8780730979452,Argonne
648,C3682,41.33520346,-92.64090936,343.75875522290926,Lincoln
649,C3683,46.98334382,-118.5606331,292.7026880077233,Seattle
650,C3683,41.35704522,-89.17333254,106.61382505169864,Argonne
651,C3684,38.56451745,-95.28594824,276.4560896292359,Lincoln
652,C3690,41.03058454,-92.40944988,359.7918040506653,Lincoln
653,C3694,44.02234375,-93.22604111,456.3235994012655,Lincoln
654,C3698,37.6996528,-87.06947476,287.2787872883453,Urbana-Champaign
655,C3706,34.35675781,-89.48491927,474.4155632357581,Atlanta
656,C3710,34.35752852,-119.12602720000001,257.8552177029185,San Diego
657,C3712,31.43182707,-85.61103682,282.52448196782177,Atlanta
658,C3714,37.13796095,-88.67202722,333.27286937865574,Urbana-Champaign
659,C3722,38.0423816,-116.47193130000001,496.15363545945786,Salt Lake City
660,C3726,29.60863485,-81.74430413,524.2929914889831,Atlanta
661,C3730,31.81332567,-95.65254718,231.15569125984035,Houston
662,C3734,28.30031414,-80.70120548,700.577152724642,Atlanta
663,C3742,35.61980821,-100.813001,626.0376785122002,Boulder
664,C3746,30.23764653,-85.63262281,408.244353176214,Atlanta
665,C3750,36.11769772,-90.55907173,488.560077720984,Urbana-Champaign
666,C3754,36.33183758,-88.30121357,420.854993223339,Urbana-Champaign
667,C3758,33.66726205,-95.57120071,436.0550326443722,Houston
668,C3762,39.13880389,-81.46270909,191.4655299952385,Pittsburgh
669,C3766,37.19132735,-95.29757614,419.4278049449621,Lincoln
670,C3774,33.79974987,-110.8117371,602.4499425944962,San Diego
671,C3777,28.86781759,-99.10826678,376.5660230613568,Houston
672,C3778,31.43089044,-103.66997459999999,817.0095152594668,Houston
673,C3780,41.33445188,-93.09943715,305.9517540399567,Lincoln
674,C3786,30.65939623,-87.15627196,431.5869576876588,Atlanta
675,C3790,40.70732455,-89.69478638,139.34289135141796,Urbana-Champaign
676,C3794,40.76950401,-86.04502307,192.73266945278388,Argonne
677,C3798,39.89584382,-75.31171693,74.93192864544005,Princeton
678,C3806,33.18581688,-112.0706601,477.7962820373218,San Diego
679,C3810,30.768710499999997,-89.58975064,565.443203556587,Houston
680,C3818,44.40427808,-100.48041040000001,506.4998183214965,Lincoln
681,C3822,34.07729188,-91.94988861,578.7301446833366,Houston
682,C3824,35.31065386,-79.48137444,467.0394122057543,College Park
683,C3826,37.50731511,-94.85181137,399.3527294043353,Lincoln
684,C3830,40.43912192,-79.83101639,13.953940137729361,Pittsburgh
685,C3834,42.37067661,-73.20641229,172.1683766143605,Cambridge
686,C3838,34.07051251,-101.8268813,728.0757994766627,Boulder
687,C3842,42.86748188,-90.70622042,258.44634486019726,Argonne
688,C3846,44.74622635,-73.67817375,335.23330097972075,Cambridge
689,C3850,41.32484896,-86.26176129,149.46153998981754,Argonne
690,C3854,42.68250209,-112.5676703,220.93942039756374,Salt Lake City
691,C3858,38.79800996,-82.17597657,261.1916069188265,Pittsburgh
692,C3862,36.81800344,-97.14393802,445.3439629589782,Lincoln
693,C3866,18.04210762,-66.58836401,2486.5005759883284,Atlanta
694,C3870,40.89155789,-88.55771581,90.19729152562948,Urbana-Champaign
695,C3874,36.68623951,-90.62355359,434.11770908935256,Urbana-Champaign
696,C3878,34.02118338,-103.48002530000001,685.1312652652066,Boulder
697,C3882,48.11029172,-123.9342139,132.01901231159957,Seattle
698,C3886,43.652964000000004,-70.41687065,153.0287225015985,Cambridge
699,C3890,45.59836591,-122.4782858,223.54142669501243,Seattle
700,C3892,28.43910927,-96.61507367,190.13618598293635,Houston
701,C3894,27.22465861,-80.42099656,819.2146513176443,Atlanta
702,C3902,38.80396194,-82.99283102,314.6243138624974,Pittsburgh
703,C3906,40.70580057,-76.21595486,137.44236033871115,Princeton
704,C3910,41.58269493,-74.02566415,147.15999740989412,Princeton
705,C3915,34.59985642,-112.55394479999998,475.0278822550466,San Diego
706,C3922,39.64813837,-110.58879809999999,165.94003759661658,Salt Lake City
707,C3926,44.14217984,-120.356581,414.39721661162594,Seattle
708,C3930,41.64493421,-71.38966631,84.24284000968221,Cambridge
709,C3934,39.86450378,-112.35263880000001,107.07056623159573,Salt Lake City
710,C3938,38.17342023,-104.51284559999999,214.95708205691946,Boulder
711,C3942,46.90120203,-117.52305770000001,371.2585860408763,Seattle
712,C3946,26.89984327,-81.95031597,797.093738227112,Atlanta
713,C3950,40.02822827,-91.38591921,267.56297418065213,Urbana-Champaign
714,C3954,42.75117429,-87.69608101,118.22953797524761,Argonne
715,C3958,35.75723996,-78.46086014,383.787229053368,College Park
716,C3966,44.31796068,-102.7641323,521.0883220836606,Boulder
717,C3970,26.47696634,-97.59165763,424.7301702199639,Houston
718,C3974,40.41629566,-75.92599890000001,107.56999363707051,Princeton
719,C3978,40.12573618,-122.23388490000002,298.5351228161624,Palo Alto
720,C3982,40.763766600000004,-122.04052150000001,369.482899878867,Palo Alto
721,C3986,44.40968257,-92.722903,488.2479605920509,Argonne
722,C3990,40.61899923,-119.6591463,413.28057548093994,Palo Alto
723,C3994,44.14048039,-111.5171501,377.05475990788847,Salt Lake City
724,C3998,39.86441646,-85.00987614,276.87705927639087,Urbana-Champaign
725,C4006,37.41238637,-77.44608282,180.92484771479116,College Park
726,C4008,37.71005391,-84.16330149,440.3818845611536,Atlanta
727,C4010,26.56215304,-98.73839959,485.16505849474254,Houston
728,C4014,34.55168227,-116.1297318,225.37008239742588,San Diego
729,C4018,43.0405281,-108.63041809999999,370.1931085375575,Salt Lake City
730,C4022,37.28608902,-79.94656262,324.20212099541317,College Park
731,C4026,36.32642428,-77.54203476,300.87970053732136,College Park
732,C4030,42.04256636,-89.32072666,116.87261573500045,Argonne
733,C4034,43.95600681,-92.33808861,434.17467628367746,Argonne
734,C4038,43.14907568,-77.52207292,114.34904332152425,Ithaca
735,C4042,42.33161949,-89.0420737,111.61623445006744,Argonne
736,C4046,35.00604835,-79.74777802,447.8251413719067,Atlanta
737,C4053,28.08472041,-96.99143873,244.01564753468045,Houston
738,C4054,41.65949614,-108.8794308,271.0041143838893,Salt Lake City
739,C4058,35.94100595,-77.79848740000001,347.40084324686876,College Park
740,C4062,37.87712858,-91.79236489,394.98695056686034,Urbana-Champaign
741,C4066,34.26316269,-85.21427865,95.04072990071992,Atlanta
742,C4070,43.28534624,-123.17955690000001,484.977509926882,Seattle
743,C4074,33.36331807,-104.4668796,743.0854493318457,Boulder
744,C4076,33.74530783,-105.4592959,697.3587105652425,Boulder
745,C4078,35.21094395,-93.23470318,639.0279658853291,Houston
746,C4082,32.60163737,-92.66481528,407.6630944185339,Houston
747,C4086,43.58009157,-73.03660874,206.26497370699155,Cambridge
748,C4090,38.78046267,-120.9976416,179.42916979305164,Palo Alto
749,C4094,32.932662699999995,-109.88745159999998,679.9516545754122,San Diego
750,C4098,43.33502874,-84.05318704,120.24598107063515,Ann Arbor
751,C4106,45.585891600000004,-94.47203137,560.7182743185768,Lincoln
752,C4110,37.28040614,-113.5047112,411.32053098996073,Salt Lake City
753,C4114,39.83409341,-94.78384021,193.86882601291032,Lincoln
754,C4118,38.73525382,-90.35010446,237.32325971185773,Urbana-Champaign
755,C4122,30.922488300000005,-81.63638494,407.2185322577063,Atlanta
756,C4126,41.42522728,-78.64908626,157.43438291470844,Pittsburgh
757,C4140,40.76842775,-80.77718656,75.35953663454039,Pittsburgh
758,C4142,44.90340003,-122.9034506,303.7303875861663,Seattle
759,C4146,38.95859687,-97.65007355,221.50262470900498,Lincoln
760,C4150,36.2397744,-121.30890159999998,152.89386261991555,Palo Alto
761,C4154,38.40220563,-75.47717827,142.6004367181579,College Park
762,C4162,40.47057581,-113.01050749999999,99.84820917782815,Salt Lake City
763,C4166,31.48604524,-100.7724197,552.7932385448237,Houston
764,C4170,29.42876399,-98.60226374,315.67464828164645,Houston
765,C4174,33.02818639,-116.77020470000001,50.39518203133115,San Diego
766,C4176,48.300025,-116.6010614,433.60558400964317,Seattle
767,C4178,41.47057264,-82.57631509,131.33851967733432,Ann Arbor
768,C4182,35.47518642,-79.17148361,437.9415780139213,College Park
769,C4186,37.77410931,-122.2741092,38.704638664163234,Palo Alto
770,C4190,18.03003482,-67.10104318,2451.5615988272057,Atlanta
771,C4194,36.91030831,-121.37692759999999,90.003615576812,Palo Alto
772,C4198,18.29528544,-66.03891681,2504.9634105174036,Atlanta
773,C4202,35.38741848,-120.452197,273.9937291516354,Palo Alto
774,C4210,37.02160591,-122.00978740000001,48.19837150551652,Palo Alto
775,C4214,35.50692695,-105.97627320000001,505.0926983689799,Boulder
776,C4218,17.95300332,-66.38669382,2508.1315172676445,Atlanta
777,C4222,38.52529257,-122.92254469999999,138.4922354038759,Palo Alto
778,C4230,46.32817843,-84.52936792,454.62378839042316,Ann Arbor
779,C4234,32.10686333,-81.27134839,343.56039329935925,Atlanta
780,C4238,41.78866771,-76.51545255,72.87409524721701,Ithaca
781,C4242,42.15930095,-103.738209,270.8104592201028,Boulder
782,C4246,34.779416,-85.99930054,187.01752904898512,Atlanta
783,C4250,38.68506995,-85.74746809999999,267.0453926407548,Urbana-Champaign
784,C4254,41.32318457,-75.89573289,134.3471209593931,Ithaca
785,C4262,35.25627533,-91.74554727,621.9794828074905,Urbana-Champaign
786,C4266,47.55747454,-121.8814277,34.232002225681505,Seattle
787,C4268,27.69639085,-80.57408961,765.6276779837697,Atlanta
788,C4270,27.34337973,-81.34103791,770.0268055546622,Atlanta
789,C4274,38.72828937,-93.28509629,371.0228183119976,Lincoln
790,C4278,40.76984024,-77.07016867,192.05531124006953,Ithaca
791,C4282,32.32597371,-87.10647633,299.13933820971346,Atlanta
792,C4286,34.7535028,-83.06586048,164.57867286251326,Atlanta
793,C4290,42.78108139,-76.8237786,45.81581818752743,Ithaca
794,C4294,35.78465562,-83.52419231,239.16045659659682,Atlanta
795,C4220,34.53834409,-120.0307862,334.1416037191485,San Diego
796,C4298,38.90641749,-86.03754135,232.17578207820583,Urbana-Champaign
797,C4302,44.85095205,-88.74951931,354.8244078362581,Argonne
798,C4306,35.20665552,-96.94835977,623.1526143088097,Lincoln
799,C4310,43.71970738,-87.63477449,225.35057197798645,Argonne
800,C4314,35.3341018,-81.55554714,313.18985314913766,Atlanta
801,C4318,35.51379788,-86.45888570000001,272.48873432259785,Atlanta
802,C4322,47.35053513,-123.1830098,69.98500287703945,Seattle
803,C4326,44.78998928,-106.8793831,547.110673817761,Boulder
804,C4330,33.62680855,-96.67772539,448.7874535833331,Houston
805,C4332,35.39957337,-110.321396,611.7337398218252,Salt Lake City
806,C4334,32.43878795,-93.74510364,336.13101215498324,Houston
807,C4338,40.33152518,-84.20474278,220.18250920559132,Ann Arbor
808,C4342,31.87963709,-109.7512631,702.4862920604273,San Diego
809,C4346,37.05304602,-89.56851469,359.5628002454851,Urbana-Champaign
810,C4350,32.73900256,-108.3824558,820.9497558129377,San Diego
811,C4358,42.51293368,-96.43753669,190.7876189118238,Lincoln
812,C4362,43.49971673,-96.99007409,300.5087852685383,Lincoln
813,C4366,32.74631493,-100.9164071,624.490369790531,Houston
814,C4370,37.10392689,-84.57717629999999,372.9244533218738,Atlanta
815,C4374,39.97243983,-79.02827226,97.27424549889237,Pittsburgh
816,C4376,38.027601399999995,-119.95475359999999,203.15016821457888,Palo Alto
817,C4378,41.77362742,-86.1341473,153.4788170766352,Argonne
818,C4390,34.93124657,-81.99082747,255.9458184077948,Atlanta
819,C4394,44.35862718,-103.7922245,498.08772401407504,Boulder
820,C4398,43.0825804,-95.15091942,282.93858188595743,Lincoln
821,C4402,43.37798476,-95.15083006,312.5424736555077,Lincoln
822,C4406,48.08110319,-117.6708429,351.7921888748031,Seattle
823,C4410,39.82959458,-89.69691403,127.8979011448571,Urbana-Champaign
824,C4414,42.36488118,-72.62565409999999,124.47157702398675,Cambridge
825,C4418,37.36167023,-93.17707424,488.01910461046896,Lincoln
826,C4422,39.91677792,-83.78388973,262.7693119869503,Ann Arbor
827,C4426,33.51499813,-89.07341563,434.7030379182814,Atlanta
828,C4430,40.91934578,-77.81996016,191.04694768179849,Pittsburgh
829,C4434,32.39681418,-81.74317814,288.80771352593973,Atlanta
830,C4442,38.16286922,-79.12892156,211.49395258323943,College Park
831,C4446,40.48506794,-106.9911932,155.09735068647043,Boulder
832,C4450,32.23625867,-98.21796671,388.2039415217749,Houston
833,C4454,40.72466872,-103.1100957,199.30716465909583,Boulder
