area_fips,index,Unnamed: 0,year,lq_annual_avg_estabs,lq_annual_avg_emplvl,lq_avg_annual_pay,annual_avg_estabs,annual_avg_emplvl,avg_annual_pay,State Name,nearest_dist,nearest_location
C1018,0,0,2001,0.0,0.0,0.0,0,0,0,Texas,512.1576379243769,Houston
C1018,1,1,2002,0.0,0.0,0.0,0,0,0,Texas,512.1576379243769,Houston
C1018,2,2,2003,0.0,0.0,0.0,0,0,0,Texas,512.1576379243769,Houston
C1018,3,3,2004,1.04,0.0,0.0,69,0,0,Texas,512.1576379243769,Houston
C1018,4,4,2005,1.02,0.0,0.0,66,0,0,Texas,512.1576379243769,Houston
C1018,5,5,2006,0.98,0.0,0.0,64,0,0,Texas,512.1576379243769,Houston
C1018,6,6,2007,1.06,0.0,0.0,70,0,0,Texas,512.1576379243769,Houston
C1018,7,7,2008,1.14,0.0,0.0,73,0,0,Texas,512.1576379243769,Houston
C1018,8,8,2009,1.18,0.0,0.0,76,0,0,Texas,512.1576379243769,Houston
C1018,9,9,2010,1.13,0.0,0.0,73,0,0,Texas,512.1576379243769,Houston
C1018,10,10,2011,1.07,0.0,0.0,68,0,0,Texas,512.1576379243769,Houston
C1018,11,11,2012,1.06,0.0,0.0,68,0,0,Texas,512.1576379243769,Houston
C1018,12,12,2013,1.09,0.89,0.61,70,1164,39325,Texas,512.1576379243769,Houston
C1018,13,13,2014,1.11,0.92,0.59,74,1213,40232,Texas,512.1576379243769,Houston
C1018,14,14,2015,0.96,0.9,0.57,64,1178,39836,Texas,512.1576379243769,Houston
C1018,15,15,2016,0.95,0.75,0.57,65,974,40526,Texas,512.1576379243769,Houston
C1018,16,16,2017,0.88,0.0,0.0,62,0,0,Texas,512.1576379243769,Houston
C1018,17,17,2018,0.84,0.0,0.0,62,0,0,Texas,512.1576379243769,Houston
C1038,18,18,2001,0.0,0.0,0.0,0,0,0,Puerto Rico,2431.1398437489984,Atlanta
C1038,19,19,2002,0.22,0.21,1.04,14,247,27926,Puerto Rico,2431.1398437489984,Atlanta
C1038,20,20,2003,0.25,0.17,0.87,16,200,24386,Puerto Rico,2431.1398437489984,Atlanta
C1038,21,21,2004,0.3,0.19,0.8,19,235,23007,Puerto Rico,2431.1398437489984,Atlanta
C1038,22,22,2005,0.34,0.19,0.79,23,228,22817,Puerto Rico,2431.1398437489984,Atlanta
C1038,23,23,2006,0.34,0.2,0.77,24,233,22888,Puerto Rico,2431.1398437489984,Atlanta
C1038,24,24,2007,0.25,0.2,0.76,18,236,23904,Puerto Rico,2431.1398437489984,Atlanta
C1038,25,25,2008,0.24,0.21,0.79,16,236,25516,Puerto Rico,2431.1398437489984,Atlanta
C1038,26,26,2009,0.34,0.0,0.0,20,0,0,Puerto Rico,2431.1398437489984,Atlanta
C1038,27,27,2010,0.41,0.0,0.0,23,0,0,Puerto Rico,2431.1398437489984,Atlanta
C1038,28,28,2011,0.44,0.0,0.0,25,0,0,Puerto Rico,2431.1398437489984,Atlanta
C1038,29,29,2012,0.51,0.5,0.66,28,505,24753,Puerto Rico,2431.1398437489984,Atlanta
C1038,30,30,2013,0.51,0.47,0.62,30,494,24481,Puerto Rico,2431.1398437489984,Atlanta
C1038,31,31,2014,0.55,0.47,0.59,33,494,24347,Puerto Rico,2431.1398437489984,Atlanta
C1038,32,32,2015,0.51,0.47,0.61,30,488,26172,Puerto Rico,2431.1398437489984,Atlanta
C1038,33,33,2016,0.44,0.43,0.62,26,441,27344,Puerto Rico,2431.1398437489984,Atlanta
C1038,34,34,2017,0.47,0.48,0.65,29,482,29136,Puerto Rico,2431.1398437489984,Atlanta
C1038,35,35,2018,0.43,0.0,0.0,27,0,0,Puerto Rico,2431.1398437489984,Atlanta
C1042,36,36,1990,0.63,0.73,0.91,122,5080,28759,Ohio,138.50536054329166,Pittsburgh
C1042,37,37,1991,0.59,0.7,0.92,120,4825,30015,Ohio,138.50536054329166,Pittsburgh
C1042,38,38,1992,0.64,0.65,0.89,144,4479,31400,Ohio,138.50536054329166,Pittsburgh
C1042,39,39,1993,0.67,0.67,0.91,161,4694,32628,Ohio,138.50536054329166,Pittsburgh
C1042,40,40,1994,0.64,0.65,0.93,162,4651,34642,Ohio,138.50536054329166,Pittsburgh
C1042,41,41,1995,0.65,0.62,0.89,167,4630,34069,Ohio,138.50536054329166,Pittsburgh
C1042,42,42,1996,0.63,0.59,0.84,172,4568,34606,Ohio,138.50536054329166,Pittsburgh
C1042,43,43,1997,0.66,0.59,0.85,189,4718,36074,Ohio,138.50536054329166,Pittsburgh
C1042,44,44,1998,0.63,0.59,0.83,185,4751,39516,Ohio,138.50536054329166,Pittsburgh
C1042,45,45,1999,0.64,0.6,0.77,196,5083,39094,Ohio,138.50536054329166,Pittsburgh
C1042,46,46,2000,0.6,0.56,0.74,195,5033,39619,Ohio,138.50536054329166,Pittsburgh
C1042,47,47,2001,0.66,0.55,0.81,221,4771,42189,Ohio,138.50536054329166,Pittsburgh
C1042,48,48,2002,0.76,0.65,0.86,250,5367,44861,Ohio,138.50536054329166,Pittsburgh
C1042,49,49,2003,0.83,0.71,0.84,264,5524,45448,Ohio,138.50536054329166,Pittsburgh
C1042,50,50,2004,0.82,0.59,0.8,252,4470,45130,Ohio,138.50536054329166,Pittsburgh
C1042,51,51,2005,0.82,0.58,0.8,248,4358,46363,Ohio,138.50536054329166,Pittsburgh
C1042,52,52,2006,0.87,0.6,0.83,260,4453,48791,Ohio,138.50536054329166,Pittsburgh
C1042,53,53,2007,0.86,0.61,0.8,255,4465,49330,Ohio,138.50536054329166,Pittsburgh
C1042,54,54,2008,0.86,0.61,0.81,256,4376,50619,Ohio,138.50536054329166,Pittsburgh
C1042,55,55,2009,0.82,0.62,0.82,239,4121,51601,Ohio,138.50536054329166,Pittsburgh
C1042,56,56,2010,0.85,0.6,0.78,240,3841,51455,Ohio,138.50536054329166,Pittsburgh
C1042,57,57,2011,0.84,0.59,0.8,234,3694,55080,Ohio,138.50536054329166,Pittsburgh
C1042,58,58,2012,0.84,0.58,0.77,233,3652,55933,Ohio,138.50536054329166,Pittsburgh
C1042,59,59,2013,0.88,0.61,0.74,241,3775,56671,Ohio,138.50536054329166,Pittsburgh
C1042,60,60,2014,0.84,0.61,0.72,232,3819,57355,Ohio,138.50536054329166,Pittsburgh
C1042,61,61,2015,0.8,0.64,0.7,221,3993,57915,Ohio,138.50536054329166,Pittsburgh
C1042,62,62,2016,0.83,0.67,0.7,234,4265,60335,Ohio,138.50536054329166,Pittsburgh
C1042,63,63,2017,0.84,0.7,0.73,244,4384,65957,Ohio,138.50536054329166,Pittsburgh
C1042,64,64,2018,0.83,0.72,0.71,255,4443,68415,Ohio,138.50536054329166,Pittsburgh
C1050,65,65,1990,0.78,0.69,0.93,33,991,24586,Georgia,235.6877399647292,Atlanta
C1050,66,66,1991,0.69,0.64,0.87,32,917,24193,Georgia,235.6877399647292,Atlanta
C1050,67,67,1992,0.73,0.63,1.2,36,887,35722,Georgia,235.6877399647292,Atlanta
C1050,68,68,1993,0.72,0.64,0.86,37,921,26009,Georgia,235.6877399647292,Atlanta
C1050,69,69,1994,0.71,0.65,0.88,38,972,27816,Georgia,235.6877399647292,Atlanta
C1050,70,70,1995,0.7,0.69,0.82,39,1075,26857,Georgia,235.6877399647292,Atlanta
C1050,71,71,1996,0.75,0.64,0.81,44,1055,28657,Georgia,235.6877399647292,Atlanta
C1050,72,72,1997,0.66,0.57,0.81,40,962,29206,Georgia,235.6877399647292,Atlanta
C1050,73,73,1998,0.66,0.59,0.72,41,998,28579,Georgia,235.6877399647292,Atlanta
C1050,74,74,1999,0.57,0.58,0.67,37,1009,28896,Georgia,235.6877399647292,Atlanta
C1050,75,75,2000,0.59,0.53,0.66,39,956,29439,Georgia,235.6877399647292,Atlanta
C1050,76,76,2001,0.0,0.0,0.0,0,0,0,Georgia,235.6877399647292,Atlanta
C1050,77,77,2002,0.0,0.0,0.0,0,0,0,Georgia,235.6877399647292,Atlanta
C1050,78,78,2003,0.0,0.0,0.0,0,0,0,Georgia,235.6877399647292,Atlanta
C1050,79,79,2004,0.67,0.0,0.0,42,0,0,Georgia,235.6877399647292,Atlanta
C1050,80,80,2005,0.67,0.0,0.0,41,0,0,Georgia,235.6877399647292,Atlanta
C1050,81,81,2006,0.65,0.0,0.0,40,0,0,Georgia,235.6877399647292,Atlanta
C1050,82,82,2007,0.74,0.0,0.0,45,0,0,Georgia,235.6877399647292,Atlanta
C1050,83,83,2008,0.81,0.0,0.0,50,0,0,Georgia,235.6877399647292,Atlanta
C1050,84,84,2009,0.85,0.0,0.0,53,0,0,Georgia,235.6877399647292,Atlanta
C1050,85,85,2010,0.84,0.0,0.0,51,0,0,Georgia,235.6877399647292,Atlanta
C1050,86,86,2011,0.84,0.0,0.0,50,0,0,Georgia,235.6877399647292,Atlanta
C1050,87,87,2012,0.8,0.66,0.68,47,784,41623,Georgia,235.6877399647292,Atlanta
C1050,88,88,2013,0.84,0.65,0.63,49,763,41148,Georgia,235.6877399647292,Atlanta
C1050,89,89,2014,0.85,0.71,0.61,50,822,40659,Georgia,235.6877399647292,Atlanta
