area_fips,index,Unnamed: 0,year,lq_annual_avg_estabs,lq_annual_avg_emplvl,lq_avg_annual_pay,annual_avg_estabs,annual_avg_emplvl,avg_annual_pay,State Name,nearest_dist,nearest_location
C1058,110,110,2014,0.81,0.0,0.0,75,0,0,New York,212.9406952517958,Ithaca
C1058,111,111,2015,0.79,1.07,0.98,76,2397,99781,New York,212.9406952517958,Ithaca
C1058,112,112,2016,0.82,1.03,0.94,83,2320,98631,New York,212.9406952517958,Ithaca
C1058,113,113,2017,0.85,0.96,0.92,91,2146,104476,New York,212.9406952517958,Ithaca
C1058,114,114,2018,0.88,1.0,0.89,102,2244,108774,New York,212.9406952517958,Ithaca
C1074,115,115,2001,0.0,0.0,0.0,0,0,0,New Mexico,554.2286815044923,Boulder
C1074,116,116,2002,0.96,0.55,0.71,82,1444,36289,New Mexico,554.2286815044923,Boulder
C1074,117,117,2003,0.94,0.57,0.69,79,1462,36911,New Mexico,554.2286815044923,Boulder
C1074,118,118,2004,0.95,0.59,0.73,77,1471,38468,New Mexico,554.2286815044923,Boulder
C1074,119,119,2005,1.02,0.0,0.0,81,0,0,New Mexico,554.2286815044923,Boulder
C1074,120,120,2006,1.05,0.0,0.0,85,0,0,New Mexico,554.2286815044923,Boulder
C1074,121,121,2007,1.0,0.0,0.0,83,0,0,New Mexico,554.2286815044923,Boulder
C1074,122,122,2008,1.06,0.55,0.72,89,1361,45739,New Mexico,554.2286815044923,Boulder
C1074,123,123,2009,1.02,0.5,0.72,83,1124,47693,New Mexico,554.2286815044923,Boulder
C1074,124,124,2010,0.98,0.5,0.68,79,1069,47292,New Mexico,554.2286815044923,Boulder
C1074,125,125,2011,0.86,0.49,0.66,69,1014,47542,New Mexico,554.2286815044923,Boulder
C1074,126,126,2012,0.82,0.46,0.62,66,907,46441,New Mexico,554.2286815044923,Boulder
C1074,127,127,2013,0.77,0.44,0.6,63,859,45591,New Mexico,554.2286815044923,Boulder
C1074,128,128,2014,0.78,0.41,0.57,66,771,46532,New Mexico,554.2286815044923,Boulder
C1074,129,129,2015,0.68,0.36,0.57,60,685,49163,New Mexico,554.2286815044923,Boulder
C1074,130,130,2016,0.66,0.34,0.58,62,638,50891,New Mexico,554.2286815044923,Boulder
C1074,131,131,2017,0.59,0.33,0.6,59,616,55969,New Mexico,554.2286815044923,Boulder
C1074,132,132,2018,0.6,0.0,0.0,68,0,0,New Mexico,554.2286815044923,Boulder
C1078,133,133,2001,0.0,0.0,0.0,0,0,0,Louisiana,321.92870518015786,Houston
C1078,134,134,2002,0.0,0.0,0.0,0,0,0,Louisiana,321.92870518015786,Houston
C1078,135,135,2003,0.0,0.0,0.0,0,0,0,Louisiana,321.92870518015786,Houston
C1078,136,136,2004,0.53,0.0,0.0,8,0,0,Louisiana,321.92870518015786,Houston
C1078,137,137,2005,0.52,0.0,0.0,8,0,0,Louisiana,321.92870518015786,Houston
C1078,138,138,2006,0.52,0.0,0.0,8,0,0,Louisiana,321.92870518015786,Houston
C1078,139,139,2007,0.51,0.0,0.0,8,0,0,Louisiana,321.92870518015786,Houston
C1078,140,140,2008,0.5,0.0,0.0,8,0,0,Louisiana,321.92870518015786,Houston
C1078,141,141,2009,0.58,0.0,0.0,9,0,0,Louisiana,321.92870518015786,Houston
C1078,142,142,2010,0.64,0.0,0.0,10,0,0,Louisiana,321.92870518015786,Houston
C1078,143,143,2011,0.54,0.0,0.0,8,0,0,Louisiana,321.92870518015786,Houston
C1078,144,144,2012,0.54,0.0,0.0,8,0,0,Louisiana,321.92870518015786,Houston
C1078,145,145,2013,0.53,0.0,0.0,8,0,0,Louisiana,321.92870518015786,Houston
C1078,146,146,2014,0.61,0.0,0.0,9,0,0,Louisiana,321.92870518015786,Houston
C1078,147,147,2015,0.51,0.0,0.0,8,0,0,Louisiana,321.92870518015786,Houston
C1078,148,148,2016,0.55,0.0,0.0,9,0,0,Louisiana,321.92870518015786,Houston
C1078,149,149,2017,0.57,0.0,0.0,10,0,0,Louisiana,321.92870518015786,Houston
C1078,150,150,2018,0.68,0.2,0.66,13,61,59248,Louisiana,321.92870518015786,Houston
C1090,151,151,2001,0.0,0.0,0.0,0,0,0,Pennsylvania,79.73630621576494,Princeton
C1090,152,152,2001,0.0,0.0,0.0,0,0,0,New Jersey,79.73630621576494,Princeton
C1090,153,153,2002,0.0,0.0,0.0,0,0,0,Pennsylvania,79.73630621576494,Princeton
C1090,154,154,2002,0.0,0.0,0.0,0,0,0,New Jersey,79.73630621576494,Princeton
C1090,155,155,2003,0.0,0.0,0.0,0,0,0,Pennsylvania,79.73630621576494,Princeton
C1090,156,156,2003,0.0,0.0,0.0,0,0,0,New Jersey,79.73630621576494,Princeton
C1090,157,157,2004,0.71,0.0,0.0,56,0,0,Pennsylvania,79.73630621576494,Princeton
C1090,158,158,2004,0.71,0.0,0.0,56,0,0,New Jersey,79.73630621576494,Princeton
C1090,159,159,2005,0.82,0.0,0.0,64,0,0,Pennsylvania,79.73630621576494,Princeton
C1090,160,160,2005,0.82,0.0,0.0,64,0,0,New Jersey,79.73630621576494,Princeton
C1090,161,161,2006,0.77,0.0,0.0,60,0,0,Pennsylvania,79.73630621576494,Princeton
C1090,162,162,2006,0.77,0.0,0.0,60,0,0,New Jersey,79.73630621576494,Princeton
C1090,163,163,2007,0.72,0.0,0.0,57,0,0,Pennsylvania,79.73630621576494,Princeton
C1090,164,164,2007,0.72,0.0,0.0,57,0,0,New Jersey,79.73630621576494,Princeton
C1090,165,165,2008,0.69,0.0,0.0,54,0,0,Pennsylvania,79.73630621576494,Princeton
C1090,166,166,2008,0.69,0.0,0.0,54,0,0,New Jersey,79.73630621576494,Princeton
C1090,167,167,2009,0.67,0.0,0.0,51,0,0,Pennsylvania,79.73630621576494,Princeton
C1090,168,168,2009,0.67,0.0,0.0,51,0,0,New Jersey,79.73630621576494,Princeton
C1090,169,169,2010,0.57,0.0,0.0,42,0,0,Pennsylvania,79.73630621576494,Princeton
C1090,170,170,2010,0.57,0.0,0.0,42,0,0,New Jersey,79.73630621576494,Princeton
C1090,171,171,2011,0.55,0.0,0.0,40,0,0,Pennsylvania,79.73630621576494,Princeton
C1090,172,172,2011,0.55,0.0,0.0,40,0,0,New Jersey,79.73630621576494,Princeton
C1090,173,173,2012,0.52,0.94,0.65,38,1729,51773,Pennsylvania,79.73630621576494,Princeton
C1090,174,174,2012,0.52,0.94,0.65,38,1729,51773,New Jersey,79.73630621576494,Princeton
C1090,175,175,2013,0.58,0.0,0.0,42,0,0,Pennsylvania,79.73630621576494,Princeton
C1090,176,176,2013,0.58,0.0,0.0,42,0,0,New Jersey,79.73630621576494,Princeton
C1090,177,177,2014,0.53,0.0,0.0,40,0,0,Pennsylvania,79.73630621576494,Princeton
C1090,178,178,2014,0.53,0.0,0.0,40,0,0,New Jersey,79.73630621576494,Princeton
C1090,179,179,2015,0.5,0.0,0.0,39,0,0,Pennsylvania,79.73630621576494,Princeton
C1090,180,180,2015,0.5,0.0,0.0,39,0,0,New Jersey,79.73630621576494,Princeton
C1090,181,181,2016,0.49,0.0,0.0,41,0,0,Pennsylvania,79.73630621576494,Princeton
C1090,182,182,2016,0.49,0.0,0.0,41,0,0,New Jersey,79.73630621576494,Princeton
C1090,183,183,2017,0.48,0.0,0.0,42,0,0,Pennsylvania,79.73630621576494,Princeton
C1090,184,184,2017,0.48,0.0,0.0,42,0,0,New Jersey,79.73630621576494,Princeton
C1090,185,185,2018,0.49,0.63,0.72,47,1123,80359,Pennsylvania,79.73630621576494,Princeton
C1090,186,186,2018,0.49,0.63,0.72,47,1123,80359,New Jersey,79.73630621576494,Princeton
C1102,187,187,1992,0.39,1.02,0.75,5,406,19187,Pennsylvania,139.43504071793149,Pittsburgh
C1102,188,188,1993,0.37,1.23,0.98,5,512,25178,Pennsylvania,139.43504071793149,Pittsburgh
C1102,189,189,1994,0.36,1.16,0.91,5,484,25061,Pennsylvania,139.43504071793149,Pittsburgh
C1102,190,190,1995,0.5,1.09,0.86,7,464,24986,Pennsylvania,139.43504071793149,Pittsburgh
C1102,191,191,1996,0.42,0.99,0.85,6,424,27071,Pennsylvania,139.43504071793149,Pittsburgh
C1102,192,192,1997,0.54,0.88,0.76,8,380,26223,Pennsylvania,139.43504071793149,Pittsburgh
C1102,193,193,1998,0.6,0.95,0.6,9,425,23502,Pennsylvania,139.43504071793149,Pittsburgh
C1102,194,194,1999,0.67,0.93,0.51,10,422,22547,Pennsylvania,139.43504071793149,Pittsburgh
C1102,195,195,2000,0.74,0.92,0.5,11,420,23017,Pennsylvania,139.43504071793149,Pittsburgh
C1102,196,196,2001,0.71,0.81,0.66,11,367,29183,Pennsylvania,139.43504071793149,Pittsburgh
C1102,197,197,2002,0.69,0.63,0.57,10,276,24914,Pennsylvania,139.43504071793149,Pittsburgh
C1102,198,198,2003,0.64,0.64,0.55,9,275,24819,Pennsylvania,139.43504071793149,Pittsburgh
C1102,199,199,2004,0.65,0.69,0.58,9,289,25631,Pennsylvania,139.43504071793149,Pittsburgh
C1102,200,200,2005,0.58,0.78,0.57,8,319,25790,Pennsylvania,139.43504071793149,Pittsburgh
C1102,201,201,2006,0.59,0.88,0.59,8,353,27956,Pennsylvania,139.43504071793149,Pittsburgh
C1102,202,202,2007,0.65,0.88,0.54,9,352,27733,Pennsylvania,139.43504071793149,Pittsburgh
C1102,203,203,2008,0.59,0.91,0.54,8,351,28780,Pennsylvania,139.43504071793149,Pittsburgh
C1102,204,204,2009,0.53,0.91,0.55,7,329,30261,Pennsylvania,139.43504071793149,Pittsburgh
C1102,205,205,2010,0.38,0.91,0.52,5,311,30258,Pennsylvania,139.43504071793149,Pittsburgh
C1102,206,206,2011,0.46,0.87,0.52,6,290,31725,Pennsylvania,139.43504071793149,Pittsburgh
C1102,207,207,2012,0.46,0.85,0.54,6,277,34355,Pennsylvania,139.43504071793149,Pittsburgh
C1102,208,208,2013,0.46,0.91,0.5,6,289,33432,Pennsylvania,139.43504071793149,Pittsburgh
C1102,209,209,2014,0.37,0.94,0.46,5,290,32767,Pennsylvania,139.43504071793149,Pittsburgh
C1102,210,210,2015,0.36,0.94,0.44,5,286,33558,Pennsylvania,139.43504071793149,Pittsburgh
C1102,211,211,2016,0.35,0.94,0.44,5,282,34108,Pennsylvania,139.43504071793149,Pittsburgh
C1102,212,212,2017,0.4,0.94,0.42,6,276,34760,Pennsylvania,139.43504071793149,Pittsburgh
C1102,213,213,2018,0.42,0.89,0.39,7,260,36289,Pennsylvania,139.43504071793149,Pittsburgh
C1110,214,214,2001,0.0,0.0,0.0,0,0,0,Texas,606.8889166423003,Boulder
C1110,215,215,2002,0.0,0.0,0.0,0,0,0,Texas,606.8889166423003,Boulder
C1110,216,216,2003,0.0,0.0,0.0,0,0,0,Texas,606.8889166423003,Boulder
C1110,217,217,2004,1.18,0.0,0.0,29,0,0,Texas,606.8889166423003,Boulder
C1110,218,218,2005,0.99,0.0,0.0,24,0,0,Texas,606.8889166423003,Boulder
C1110,219,219,2006,1.03,0.0,0.0,25,0,0,Texas,606.8889166423003,Boulder
C1110,220,220,2007,1.15,0.0,0.0,29,0,0,Texas,606.8889166423003,Boulder
C1110,221,221,2008,1.14,0.59,0.56,28,430,34295,Texas,606.8889166423003,Boulder
C1110,222,222,2009,1.25,0.0,0.0,30,0,0,Texas,606.8889166423003,Boulder
C1110,223,223,2010,1.23,0.0,0.0,29,0,0,Texas,606.8889166423003,Boulder
C1110,224,224,2011,1.19,0.0,0.0,28,0,0,Texas,606.8889166423003,Boulder
C1110,225,225,2012,1.05,0.0,0.0,25,0,0,Texas,606.8889166423003,Boulder
C1110,226,226,2013,0.89,0.0,0.0,22,0,0,Texas,606.8889166423003,Boulder
C1110,227,227,2014,0.89,0.41,0.49,23,244,38891,Texas,606.8889166423003,Boulder
C1110,228,228,2015,0.78,0.0,0.0,21,0,0,Texas,606.8889166423003,Boulder
C1110,229,229,2016,0.73,0.0,0.0,21,0,0,Texas,606.8889166423003,Boulder
C1110,230,230,2017,0.56,0.0,0.0,17,0,0,Texas,606.8889166423003,Boulder
C1110,231,231,2018,0.42,0.0,0.0,14,0,0,Texas,606.8889166423003,Boulder
C1118,232,232,1990,1.43,3.44,0.74,12,919,17164,Iowa,283.8230483840295,Lincoln
C1118,233,233,1991,1.32,3.48,0.68,11,925,16616,Iowa,283.8230483840295,Lincoln
C1118,234,234,1992,1.42,3.08,0.71,12,818,18727,Iowa,283.8230483840295,Lincoln
C1118,235,235,1993,1.48,3.31,0.67,13,909,18210,Iowa,283.8230483840295,Lincoln
C1118,236,236,1994,1.55,3.32,0.65,14,926,18909,Iowa,283.8230483840295,Lincoln
C1118,237,237,1995,1.42,3.28,0.63,13,940,19427,Iowa,283.8230483840295,Lincoln
C1118,238,238,1996,1.5,3.1,0.59,14,902,20005,Iowa,283.8230483840295,Lincoln
C1118,239,239,1997,1.64,2.66,0.62,16,780,23643,Iowa,283.8230483840295,Lincoln
C1118,240,240,1998,1.69,2.06,0.52,17,629,22172,Iowa,283.8230483840295,Lincoln
C1118,241,241,1999,1.9,1.9,0.51,20,603,24708,Iowa,283.8230483840295,Lincoln
C1118,242,242,2000,1.9,1.83,0.53,20,592,26332,Iowa,283.8230483840295,Lincoln
C1118,243,243,2001,1.62,1.59,0.55,16,509,26696,Iowa,283.8230483840295,Lincoln
C1118,244,244,2002,1.4,1.49,0.59,13,450,28340,Iowa,283.8230483840295,Lincoln
C1118,245,245,2003,1.5,1.54,0.55,14,453,27671,Iowa,283.8230483840295,Lincoln
C1118,246,246,2004,1.5,1.62,0.61,14,468,30271,Iowa,283.8230483840295,Lincoln
C1118,247,247,2005,1.65,1.62,0.59,15,460,30866,Iowa,283.8230483840295,Lincoln
C1118,248,248,2006,1.65,1.59,0.59,15,448,32518,Iowa,283.8230483840295,Lincoln
C1118,249,249,2007,1.85,1.59,0.62,17,448,36365,Iowa,283.8230483840295,Lincoln
C1118,250,250,2008,2.27,1.44,0.59,21,402,36677,Iowa,283.8230483840295,Lincoln
C1118,251,251,2009,2.37,1.44,0.55,22,372,35761,Iowa,283.8230483840295,Lincoln
C1118,252,252,2010,2.08,1.45,0.55,19,357,37307,Iowa,283.8230483840295,Lincoln
C1118,253,253,2011,1.99,1.4,0.53,18,341,37637,Iowa,283.8230483840295,Lincoln
C1118,254,254,2012,1.87,1.33,0.52,17,317,38608,Iowa,283.8230483840295,Lincoln
C1118,255,255,2013,1.69,1.23,0.53,16,292,41453,Iowa,283.8230483840295,Lincoln
C1118,256,256,2014,1.73,1.09,0.54,17,258,46397,Iowa,283.8230483840295,Lincoln
C1118,257,257,2015,1.73,1.01,0.6,18,238,54091,Iowa,283.8230483840295,Lincoln
C1118,258,258,2016,1.66,1.01,0.6,18,235,55511,Iowa,283.8230483840295,Lincoln
C1118,259,259,2017,1.38,1.05,0.58,16,244,58835,Iowa,283.8230483840295,Lincoln
C1118,260,260,2018,1.32,1.01,0.56,17,235,62114,Iowa,283.8230483840295,Lincoln
C1126,261,261,2001,0.0,0.0,0.0,0,0,0,Alaska,2348.4055338652342,Seattle
C1126,262,262,2002,0.72,0.71,0.53,28,799,31918,Alaska,2348.4055338652342,Seattle
C1126,263,263,2003,0.86,0.73,0.54,34,820,33317,Alaska,2348.4055338652342,Seattle
C1126,264,264,2004,0.94,0.75,0.58,37,820,35732,Alaska,2348.4055338652342,Seattle
C1126,265,265,2005,0.84,0.73,0.56,33,799,35853,Alaska,2348.4055338652342,Seattle
C1126,266,266,2006,0.98,0.72,0.56,39,783,37570,Alaska,2348.4055338652342,Seattle
C1126,267,267,2007,0.93,0.68,0.53,37,744,37897,Alaska,2348.4055338652342,Seattle
C1126,268,268,2008,0.92,0.62,0.53,37,670,40039,Alaska,2348.4055338652342,Seattle
C1126,269,269,2009,0.9,0.0,0.0,35,0,0,Alaska,2348.4055338652342,Seattle
C1126,270,270,2010,0.73,0.0,0.0,28,0,0,Alaska,2348.4055338652342,Seattle
C1126,271,271,2011,0.7,0.0,0.0,27,0,0,Alaska,2348.4055338652342,Seattle
C1126,272,272,2012,0.64,0.44,0.44,25,427,39963,Alaska,2348.4055338652342,Seattle
C1126,273,273,2013,0.7,0.0,0.0,28,0,0,Alaska,2348.4055338652342,Seattle
C1126,274,274,2014,0.64,0.0,0.0,26,0,0,Alaska,2348.4055338652342,Seattle
C1126,275,275,2015,0.66,0.0,0.0,28,0,0,Alaska,2348.4055338652342,Seattle
C1126,276,276,2016,0.72,0.4,0.41,32,355,43712,Alaska,2348.4055338652342,Seattle
C1126,277,277,2017,0.67,0.37,0.38,31,316,43259,Alaska,2348.4055338652342,Seattle
C1126,278,278,2018,0.59,0.0,0.0,30,0,0,Alaska,2348.4055338652342,Seattle
C1130,279,279,1990,0.82,1.18,0.61,9,459,18669,,,
C1130,280,280,1991,0.85,1.21,0.61,9,458,18634,,,
C1130,281,281,1992,0.73,1.19,0.63,8,443,20279,,,
