area_fips,index,Unnamed: 0,year,lq_annual_avg_estabs,lq_annual_avg_emplvl,lq_avg_annual_pay,annual_avg_estabs,annual_avg_emplvl,avg_annual_pay,State Name,nearest_dist,nearest_location
C1050,90,90,2015,0.96,1.02,0.69,13,346,40679,Georgia,235.6877399647292,Atlanta
C1050,91,91,2016,1.05,1.17,0.66,14,391,40715,Georgia,235.6877399647292,Atlanta
C1050,92,92,2017,0.92,1.28,0.7,11,417,43570,Georgia,235.6877399647292,Atlanta
C1050,93,93,2018,1.05,1.65,0.59,12,509,37573,Georgia,235.6877399647292,Atlanta
C1054,94,94,2013,0.68,0.28,1.16,9,72,68776,Oregon,346.9850246782739,Seattle
C1054,95,95,2014,0.83,0.27,1.17,11,70,70462,Oregon,346.9850246782739,Seattle
C1054,96,96,2015,0.98,0.23,1.13,12,57,69894,Oregon,346.9850246782739,Seattle
C1054,97,97,2016,0.97,0.21,1.16,12,53,76370,Oregon,346.9850246782739,Seattle
C1054,98,98,2017,1.05,0.46,0.93,13,114,61360,Oregon,346.9850246782739,Seattle
C1054,99,99,2018,0.88,0.37,0.98,11,91,66959,Oregon,346.9850246782739,Seattle
C1058,100,100,2001,0.0,0.0,0.0,0,0,0,New York,212.9406952517958,Ithaca
C1058,101,101,2002,0.0,0.0,0.0,0,0,0,New York,212.9406952517958,Ithaca
C1058,102,102,2003,0.0,0.0,0.0,0,0,0,New York,212.9406952517958,Ithaca
C1058,103,103,2004,1.08,0.0,0.0,119,0,0,New York,212.9406952517958,Ithaca
C1058,104,104,2005,1.04,0.0,0.0,113,0,0,New York,212.9406952517958,Ithaca
C1058,105,105,2006,1.19,0.0,0.0,129,0,0,New York,212.9406952517958,Ithaca
C1058,106,106,2007,1.15,0.0,0.0,137,0,0,New York,212.9406952517958,Ithaca
C1058,107,107,2008,1.22,0.0,0.0,143,0,0,New York,212.9406952517958,Ithaca
C1058,108,108,2009,1.25,0.0,0.0,149,0,0,New York,212.9406952517958,Ithaca
C1058,109,109,2010,1.24,0.0,0.0,142,0,0,New York,212.9406952517958,Ithaca
C1058,110,110,2011,1.17,0.0,0.0,128,0,0,New York,212.9406952517958,Ithaca
C1058,111,111,2012,1.03,0.0,0.0,110,0,0,New York,212.9406952517958,Ithaca
C1058,112,112,2013,0.82,0.0,0.0,83,0,0,New York,212.9406952517958,Ithaca
C1058,113,113,2014,0.73,0.0,0.0,73,0,0,New York,212.9406952517958,Ithaca
C1058,114,114,2015,0.68,0.93,0.91,60,2333,73837,New York,212.9406952517958,Ithaca
C1058,115,115,2016,0.67,1.16,0.89,58,2875,74953,New York,212.9406952517958,Ithaca
C1058,116,116,2017,0.75,0.0,0.0,63,0,0,New York,212.9406952517958,Ithaca
C1058,117,117,2018,0.74,1.22,0.88,61,2795,76192,New York,212.9406952517958,Ithaca
C1074,118,118,1990,1.09,1.09,1.04,41,2605,32942,New Mexico,554.2286815044923,Boulder
C1074,119,119,1991,1.23,0.87,0.94,61,2064,32136,New Mexico,554.2286815044923,Boulder
C1074,120,120,1992,1.11,0.85,0.89,65,1998,32278,New Mexico,554.2286815044923,Boulder
C1074,121,121,1993,1.03,0.83,0.9,66,2020,33918,New Mexico,554.2286815044923,Boulder
C1074,122,122,1994,0.84,1.33,0.71,60,3375,28061,New Mexico,554.2286815044923,Boulder
C1074,123,123,1995,0.82,1.23,0.79,63,3252,31559,New Mexico,554.2286815044923,Boulder
C1074,124,124,1996,0.96,1.22,0.75,75,3285,31677,New Mexico,554.2286815044923,Boulder
C1074,125,125,1997,1.01,1.07,0.82,83,3053,35145,New Mexico,554.2286815044923,Boulder
C1074,126,126,1998,0.97,1.31,0.77,81,3899,34836,New Mexico,554.2286815044923,Boulder
C1074,127,127,1999,1.09,1.71,0.66,97,5335,32514,New Mexico,554.2286815044923,Boulder
C1074,128,128,2000,1.23,1.76,0.69,115,5968,35292,New Mexico,554.2286815044923,Boulder
C1074,129,129,2001,0.0,0.0,0.0,0,0,0,New Mexico,554.2286815044923,Boulder
C1074,130,130,2002,1.38,1.94,0.62,142,6184,31348,New Mexico,554.2286815044923,Boulder
C1074,131,131,2003,1.33,1.9,0.65,135,5625,33871,New Mexico,554.2286815044923,Boulder
C1074,132,132,2004,1.24,1.71,0.67,122,4842,37564,New Mexico,554.2286815044923,Boulder
C1074,133,133,2005,1.22,1.51,0.68,118,4164,38411,New Mexico,554.2286815044923,Boulder
C1074,134,134,2006,1.09,1.64,0.69,106,4497,40657,New Mexico,554.2286815044923,Boulder
C1074,135,135,2007,1.12,1.91,0.69,123,5559,41569,New Mexico,554.2286815044923,Boulder
C1074,136,136,2008,1.11,1.99,0.69,121,5740,42928,New Mexico,554.2286815044923,Boulder
C1074,137,137,2009,1.17,2.04,0.72,128,5643,44961,New Mexico,554.2286815044923,Boulder
C1074,138,138,2010,1.18,2.06,0.7,126,5227,43746,New Mexico,554.2286815044923,Boulder
C1074,139,139,2011,1.2,2.07,0.71,121,5039,45937,New Mexico,554.2286815044923,Boulder
C1074,140,140,2012,1.11,2.0,0.72,109,4616,47642,New Mexico,554.2286815044923,Boulder
C1074,141,141,2013,1.21,2.04,0.73,111,4632,48220,New Mexico,554.2286815044923,Boulder
C1074,142,142,2014,1.14,2.01,0.75,103,4503,50348,New Mexico,554.2286815044923,Boulder
C1074,143,143,2015,1.12,2.17,0.74,91,4585,50559,New Mexico,554.2286815044923,Boulder
C1074,144,144,2016,1.22,2.13,0.72,98,4440,51214,New Mexico,554.2286815044923,Boulder
C1074,145,145,2017,1.17,2.1,0.75,92,4246,53509,New Mexico,554.2286815044923,Boulder
C1074,146,146,2018,1.12,2.06,0.78,90,4001,56070,New Mexico,554.2286815044923,Boulder
C1078,147,147,2001,0.0,0.0,0.0,0,0,0,Louisiana,321.92870518015786,Houston
C1078,148,148,2002,0.0,0.0,0.0,0,0,0,Louisiana,321.92870518015786,Houston
C1078,149,149,2003,0.0,0.0,0.0,0,0,0,Louisiana,321.92870518015786,Houston
C1078,150,150,2004,0.91,0.0,0.0,17,0,0,Louisiana,321.92870518015786,Houston
C1078,151,151,2005,0.86,0.0,0.0,16,0,0,Louisiana,321.92870518015786,Houston
C1078,152,152,2006,0.91,0.0,0.0,17,0,0,Louisiana,321.92870518015786,Houston
C1078,153,153,2007,0.88,0.0,0.0,18,0,0,Louisiana,321.92870518015786,Houston
C1078,154,154,2008,1.21,0.0,0.0,25,0,0,Louisiana,321.92870518015786,Houston
C1078,155,155,2009,1.19,0.44,1.0,25,214,54959,Louisiana,321.92870518015786,Houston
C1078,156,156,2010,1.07,0.0,0.0,22,0,0,Louisiana,321.92870518015786,Houston
C1078,157,157,2011,1.06,0.0,0.0,20,0,0,Louisiana,321.92870518015786,Houston
C1078,158,158,2012,1.1,0.0,0.0,20,0,0,Louisiana,321.92870518015786,Houston
C1078,159,159,2013,1.24,0.0,0.0,21,0,0,Louisiana,321.92870518015786,Houston
C1078,160,160,2014,1.26,0.0,0.0,20,0,0,Louisiana,321.92870518015786,Houston
C1078,161,161,2015,0.77,0.41,1.01,11,148,61114,Louisiana,321.92870518015786,Houston
C1078,162,162,2016,0.71,0.4,1.03,10,138,64363,Louisiana,321.92870518015786,Houston
C1078,163,163,2017,0.72,0.42,1.07,10,137,66650,Louisiana,321.92870518015786,Houston
C1078,164,164,2018,0.89,0.0,0.0,12,0,0,Louisiana,321.92870518015786,Houston
C1090,165,165,1990,0.76,0.5,1.02,30,1260,35762,Pennsylvania,79.73630621576494,Princeton
C1090,166,166,1990,0.76,0.5,1.02,30,1260,35762,New Jersey,79.73630621576494,Princeton
C1090,167,167,1991,0.55,0.43,0.84,28,1053,31017,Pennsylvania,79.73630621576494,Princeton
C1090,168,168,1991,0.55,0.43,0.84,28,1053,31017,New Jersey,79.73630621576494,Princeton
C1090,169,169,1992,0.49,0.76,0.87,29,1792,35505,Pennsylvania,79.73630621576494,Princeton
C1090,170,170,1992,0.49,0.76,0.87,29,1792,35505,New Jersey,79.73630621576494,Princeton
C1090,171,171,1993,0.47,0.94,1.19,29,2203,49587,Pennsylvania,79.73630621576494,Princeton
C1090,172,172,1993,0.47,0.94,1.19,29,2203,49587,New Jersey,79.73630621576494,Princeton
C1090,173,173,1994,0.6,0.87,1.03,39,2035,44611,Pennsylvania,79.73630621576494,Princeton
C1090,174,174,1994,0.6,0.87,1.03,39,2035,44611,New Jersey,79.73630621576494,Princeton
C1090,175,175,1995,0.64,1.08,1.14,43,2525,51173,Pennsylvania,79.73630621576494,Princeton
C1090,176,176,1995,0.64,1.08,1.14,43,2525,51173,New Jersey,79.73630621576494,Princeton
C1090,177,177,1996,0.68,0.97,1.67,48,2280,79280,Pennsylvania,79.73630621576494,Princeton
C1090,178,178,1996,0.68,0.97,1.67,48,2280,79280,New Jersey,79.73630621576494,Princeton
C1090,179,179,1997,0.67,1.06,1.17,50,2670,55959,Pennsylvania,79.73630621576494,Princeton
C1090,180,180,1997,0.67,1.06,1.17,50,2670,55959,New Jersey,79.73630621576494,Princeton
C1090,181,181,1998,0.64,0.96,1.17,49,2544,58590,Pennsylvania,79.73630621576494,Princeton
C1090,182,182,1998,0.64,0.96,1.17,49,2544,58590,New Jersey,79.73630621576494,Princeton
C1090,183,183,1999,0.65,0.96,1.2,53,2682,66605,Pennsylvania,79.73630621576494,Princeton
C1090,184,184,1999,0.65,0.96,1.2,53,2682,66605,New Jersey,79.73630621576494,Princeton
C1090,185,185,2000,0.64,0.98,1.13,55,2971,63211,Pennsylvania,79.73630621576494,Princeton
C1090,186,186,2000,0.64,0.98,1.13,55,2971,63211,New Jersey,79.73630621576494,Princeton
C1090,187,187,2001,0.0,0.0,0.0,0,0,0,Pennsylvania,79.73630621576494,Princeton
C1090,188,188,2001,0.0,0.0,0.0,0,0,0,New Jersey,79.73630621576494,Princeton
C1090,189,189,2002,0.0,0.0,0.0,0,0,0,Pennsylvania,79.73630621576494,Princeton
C1090,190,190,2002,0.0,0.0,0.0,0,0,0,New Jersey,79.73630621576494,Princeton
C1090,191,191,2003,0.0,0.0,0.0,0,0,0,Pennsylvania,79.73630621576494,Princeton
C1090,192,192,2003,0.0,0.0,0.0,0,0,0,New Jersey,79.73630621576494,Princeton
C1090,193,193,2004,0.82,0.0,0.0,79,0,0,Pennsylvania,79.73630621576494,Princeton
C1090,194,194,2004,0.82,0.0,0.0,79,0,0,New Jersey,79.73630621576494,Princeton
C1090,195,195,2005,0.88,0.0,0.0,83,0,0,Pennsylvania,79.73630621576494,Princeton
C1090,196,196,2005,0.88,0.0,0.0,83,0,0,New Jersey,79.73630621576494,Princeton
C1090,197,197,2006,0.91,0.0,0.0,85,0,0,Pennsylvania,79.73630621576494,Princeton
C1090,198,198,2006,0.91,0.0,0.0,85,0,0,New Jersey,79.73630621576494,Princeton
C1090,199,199,2007,0.93,1.03,0.79,97,2613,52348,Pennsylvania,79.73630621576494,Princeton
C1090,200,200,2007,0.93,1.03,0.79,97,2613,52348,New Jersey,79.73630621576494,Princeton
C1090,201,201,2008,0.82,1.06,0.77,84,2659,51127,Pennsylvania,79.73630621576494,Princeton
C1090,202,202,2008,0.82,1.06,0.77,84,2659,51127,New Jersey,79.73630621576494,Princeton
C1090,203,203,2009,0.88,1.08,0.82,91,2618,53850,Pennsylvania,79.73630621576494,Princeton
C1090,204,204,2009,0.88,1.08,0.82,91,2618,53850,New Jersey,79.73630621576494,Princeton
C1090,205,205,2010,0.92,0.69,0.98,90,1570,65742,Pennsylvania,79.73630621576494,Princeton
C1090,206,206,2010,0.92,0.69,0.98,90,1570,65742,New Jersey,79.73630621576494,Princeton
C1090,207,207,2011,0.84,0.67,0.95,78,1486,65271,Pennsylvania,79.73630621576494,Princeton
C1090,208,208,2011,0.84,0.67,0.95,78,1486,65271,New Jersey,79.73630621576494,Princeton
C1090,209,209,2012,0.96,0.75,0.98,86,1612,69282,Pennsylvania,79.73630621576494,Princeton
C1090,210,210,2012,0.96,0.75,0.98,86,1612,69282,New Jersey,79.73630621576494,Princeton
C1090,211,211,2013,0.82,1.06,0.97,68,2248,69835,Pennsylvania,79.73630621576494,Princeton
C1090,212,212,2013,0.82,1.06,0.97,68,2248,69835,New Jersey,79.73630621576494,Princeton
C1090,213,213,2014,0.88,1.07,0.94,71,2248,69880,Pennsylvania,79.73630621576494,Princeton
C1090,214,214,2014,0.88,1.07,0.94,71,2248,69880,New Jersey,79.73630621576494,Princeton
C1090,215,215,2015,0.87,1.1,0.94,62,2180,71495,Pennsylvania,79.73630621576494,Princeton
C1090,216,216,2015,0.87,1.1,0.94,62,2180,71495,New Jersey,79.73630621576494,Princeton
C1090,217,217,2016,1.05,1.09,0.94,74,2140,74197,Pennsylvania,79.73630621576494,Princeton
C1090,218,218,2016,1.05,1.09,0.94,74,2140,74197,New Jersey,79.73630621576494,Princeton
C1090,219,219,2017,0.96,0.97,0.91,67,1857,71681,Pennsylvania,79.73630621576494,Princeton
C1090,220,220,2017,0.96,0.97,0.91,67,1857,71681,New Jersey,79.73630621576494,Princeton
C1090,221,221,2018,0.89,0.95,0.92,60,1748,72530,Pennsylvania,79.73630621576494,Princeton
C1090,222,222,2018,0.89,0.95,0.92,60,1748,72530,New Jersey,79.73630621576494,Princeton
C1102,223,223,1990,1.3,0.87,1.14,9,403,31594,Pennsylvania,139.43504071793149,Pittsburgh
C1102,224,224,1991,0.89,0.78,0.94,8,348,27330,Pennsylvania,139.43504071793149,Pittsburgh
C1102,225,225,1992,0.65,0.76,1.1,7,334,35021,Pennsylvania,139.43504071793149,Pittsburgh
C1102,226,226,1993,0.7,0.86,1.09,8,387,35879,Pennsylvania,139.43504071793149,Pittsburgh
C1102,227,227,1994,0.74,0.84,1.1,9,379,37746,Pennsylvania,139.43504071793149,Pittsburgh
C1102,228,228,1995,0.71,0.86,1.1,9,389,38597,Pennsylvania,139.43504071793149,Pittsburgh
C1102,229,229,1996,0.61,0.7,1.19,8,323,44079,Pennsylvania,139.43504071793149,Pittsburgh
C1102,230,230,1997,0.64,0.69,1.19,9,335,44390,Pennsylvania,139.43504071793149,Pittsburgh
C1102,231,231,1998,0.7,0.63,1.2,10,323,47152,Pennsylvania,139.43504071793149,Pittsburgh
C1102,232,232,1999,0.8,0.65,1.1,12,350,47572,Pennsylvania,139.43504071793149,Pittsburgh
C1102,233,233,2000,0.88,0.69,1.05,14,388,46194,Pennsylvania,139.43504071793149,Pittsburgh
C1102,234,234,2001,1.23,0.76,0.99,22,440,41319,Pennsylvania,139.43504071793149,Pittsburgh
C1102,235,235,2002,1.2,0.83,0.99,21,443,42141,Pennsylvania,139.43504071793149,Pittsburgh
C1102,236,236,2003,1.06,0.82,1.05,18,409,46157,Pennsylvania,139.43504071793149,Pittsburgh
C1102,237,237,2004,0.89,0.84,0.93,15,399,43556,Pennsylvania,139.43504071793149,Pittsburgh
C1102,238,238,2005,0.96,0.99,0.86,16,443,40705,Pennsylvania,139.43504071793149,Pittsburgh
C1102,239,239,2006,1.04,1.03,0.86,17,445,41537,Pennsylvania,139.43504071793149,Pittsburgh
C1102,240,240,2007,1.21,0.99,0.85,22,455,42933,Pennsylvania,139.43504071793149,Pittsburgh
C1102,241,241,2008,1.03,0.96,0.95,18,430,49441,Pennsylvania,139.43504071793149,Pittsburgh
C1102,242,242,2009,1.01,0.87,1.08,18,385,56929,Pennsylvania,139.43504071793149,Pittsburgh
C1102,243,243,2010,1.1,0.7,1.11,19,286,58788,Pennsylvania,139.43504071793149,Pittsburgh
C1102,244,244,2011,0.97,0.76,1.25,16,302,68663,Pennsylvania,139.43504071793149,Pittsburgh
C1102,245,245,2012,0.87,0.75,1.11,14,283,62342,Pennsylvania,139.43504071793149,Pittsburgh
C1102,246,246,2013,0.68,0.81,1.14,10,301,65806,Pennsylvania,139.43504071793149,Pittsburgh
C1102,247,247,2014,0.7,0.83,1.15,10,302,67780,Pennsylvania,139.43504071793149,Pittsburgh
C1102,248,248,2015,0.87,0.93,1.15,11,314,69620,Pennsylvania,139.43504071793149,Pittsburgh
C1102,249,249,2016,0.9,0.98,1.14,11,323,71061,Pennsylvania,139.43504071793149,Pittsburgh
C1102,250,250,2017,0.75,1.07,1.08,9,339,68691,Pennsylvania,139.43504071793149,Pittsburgh
C1102,251,251,2018,0.68,1.11,1.14,8,333,74123,Pennsylvania,139.43504071793149,Pittsburgh
C1110,252,252,1990,1.15,0.76,1.05,14,555,32066,Texas,606.8889166423003,Boulder
C1110,253,253,1991,1.39,0.93,0.92,22,676,29067,Texas,606.8889166423003,Boulder
C1110,254,254,1992,1.3,0.93,0.85,24,665,29265,Texas,606.8889166423003,Boulder
C1110,255,255,1993,1.21,0.89,0.85,24,652,30387,Texas,606.8889166423003,Boulder
C1110,256,256,1994,1.36,0.85,0.87,29,648,32258,Texas,606.8889166423003,Boulder
C1110,257,257,1995,1.48,0.86,0.86,34,673,32332,Texas,606.8889166423003,Boulder
C1110,258,258,1996,1.25,0.81,0.89,30,644,34897,Texas,606.8889166423003,Boulder
C1110,259,259,1997,1.05,0.73,0.92,27,608,36652,Texas,606.8889166423003,Boulder
C1110,260,260,1998,1.13,0.68,0.93,29,598,38294,Texas,606.8889166423003,Boulder
C1110,261,261,1999,1.03,0.67,0.84,28,612,37819,Texas,606.8889166423003,Boulder
C1110,262,262,2000,1.01,0.7,0.83,29,691,37973,Texas,606.8889166423003,Boulder
C1110,263,263,2001,0.0,0.0,0.0,0,0,0,Texas,606.8889166423003,Boulder
C1110,264,264,2002,0.81,0.61,0.89,25,559,40796,Texas,606.8889166423003,Boulder
C1110,265,265,2003,0.0,0.0,0.0,0,0,0,Texas,606.8889166423003,Boulder
C1110,266,266,2004,0.9,0.0,0.0,27,0,0,Texas,606.8889166423003,Boulder
C1110,267,267,2005,0.96,0.83,0.92,28,652,46932,Texas,606.8889166423003,Boulder
C1110,268,268,2006,1.16,0.74,1.2,34,574,63837,Texas,606.8889166423003,Boulder
C1110,269,269,2007,1.18,0.0,0.0,39,0,0,Texas,606.8889166423003,Boulder
C1110,270,270,2008,1.1,0.0,0.0,35,0,0,Texas,606.8889166423003,Boulder
C1110,271,271,2009,1.08,0.0,0.0,35,0,0,Texas,606.8889166423003,Boulder
C1110,272,272,2010,1.03,0.0,0.0,32,0,0,Texas,606.8889166423003,Boulder
C1110,273,273,2011,0.97,0.0,0.0,29,0,0,Texas,606.8889166423003,Boulder
C1110,274,274,2012,0.82,0.0,0.0,24,0,0,Texas,606.8889166423003,Boulder
C1110,275,275,2013,0.86,0.77,0.91,24,542,58999,Texas,606.8889166423003,Boulder
C1110,276,276,2014,0.87,0.8,0.91,24,564,60001,Texas,606.8889166423003,Boulder
