area_fips,index,Unnamed: 0,year,lq_annual_avg_estabs,lq_annual_avg_emplvl,lq_avg_annual_pay,annual_avg_estabs,annual_avg_emplvl,avg_annual_pay,State Name,nearest_dist,nearest_location
C1258,142,142,2001,0.0,0.0,0.0,0,0,0,Maryland,48.4349519835297,College Park
C1258,143,143,2002,0.44,0.03,0.79,12,11,57449,Maryland,48.4349519835297,College Park
C1258,144,144,2003,0.48,0.06,0.44,12,17,31435,Maryland,48.4349519835297,College Park
C1258,145,145,2004,0.56,0.12,0.53,14,32,40512,Maryland,48.4349519835297,College Park
C1258,146,146,2005,0.79,0.0,0.0,21,0,0,Maryland,48.4349519835297,College Park
C1258,147,147,2006,0.79,0.29,0.69,24,92,57005,Maryland,48.4349519835297,College Park
C1262,148,148,2006,0.0,0.0,0.0,0,0,0,Maine,390.0609185499507,Cambridge
C1270,149,149,1999,2.42,1.09,0.34,4,19,20194,Massachusetts,98.17610657401566,Cambridge
C1270,150,150,2000,1.78,0.86,0.5,6,28,30417,Massachusetts,98.17610657401566,Cambridge
C1270,151,151,2001,1.73,0.89,0.41,7,27,24904,Massachusetts,98.17610657401566,Cambridge
C1270,152,152,2002,1.88,0.83,0.46,7,20,27949,Massachusetts,98.17610657401566,Cambridge
C1270,153,153,2003,2.03,0.79,0.55,7,17,32490,Massachusetts,98.17610657401566,Cambridge
C1270,154,154,2004,2.05,0.71,0.6,7,15,37592,Massachusetts,98.17610657401566,Cambridge
C1270,155,155,2005,2.21,0.94,0.52,8,21,33486,Massachusetts,98.17610657401566,Cambridge
C1270,156,156,2006,1.77,0.92,0.55,7,22,36070,Massachusetts,98.17610657401566,Cambridge
C1294,157,157,2001,0.68,0.74,0.36,6,83,21830,Louisiana,415.7401389459137,Houston
C1294,158,158,2002,0.63,0.65,0.44,5,56,25970,Louisiana,415.7401389459137,Houston
C1294,159,159,2003,0.0,0.0,0.0,0,0,0,Louisiana,415.7401389459137,Houston
C1294,160,160,2004,0.44,0.4,0.42,3,30,25157,Louisiana,415.7401389459137,Houston
C1294,161,161,2005,0.54,0.0,0.0,4,0,0,Louisiana,415.7401389459137,Houston
C1294,162,162,2006,0.58,0.26,0.52,5,24,34904,Louisiana,415.7401389459137,Houston
C1298,163,163,2002,0.0,0.0,0.0,0,0,0,Michigan,104.85842588608118,Ann Arbor
C1298,164,164,2003,0.0,0.0,0.0,0,0,0,Michigan,104.85842588608118,Ann Arbor
C1298,165,165,2004,0.97,0.0,0.0,1,0,0,Michigan,104.85842588608118,Ann Arbor
C1298,166,166,2005,0.93,0.0,0.0,1,0,0,Michigan,104.85842588608118,Ann Arbor
C1314,167,167,2003,0.0,0.0,0.0,0,0,0,Texas,117.2819775749685,Houston
C1314,168,168,2004,0.34,0.0,0.0,1,0,0,Texas,117.2819775749685,Houston
C1314,169,169,2005,0.33,0.0,0.0,1,0,0,Texas,117.2819775749685,Houston
C1338,170,170,2001,0.0,0.0,0.0,0,0,0,Washington,140.22669553313514,Seattle
C1338,171,171,2002,0.0,0.0,0.0,0,0,0,Washington,140.22669553313514,Seattle
C1338,172,172,2003,0.0,0.0,0.0,0,0,0,Washington,140.22669553313514,Seattle
C1338,173,173,2004,0.85,0.0,0.0,2,0,0,Washington,140.22669553313514,Seattle
C1338,174,174,2005,0.8,0.0,0.0,2,0,0,Washington,140.22669553313514,Seattle
C1338,175,175,2006,1.04,0.0,0.0,3,0,0,Washington,140.22669553313514,Seattle
C1346,176,176,2001,0.0,0.0,0.0,0,0,0,Oregon,419.2694426010977,Seattle
C1346,177,177,2002,0.0,0.0,0.0,0,0,0,Oregon,419.2694426010977,Seattle
C1346,178,178,2003,0.0,0.0,0.0,0,0,0,Oregon,419.2694426010977,Seattle
C1346,179,179,2004,0.48,0.0,0.0,1,0,0,Oregon,419.2694426010977,Seattle
C1346,180,180,2005,0.85,0.0,0.0,2,0,0,Oregon,419.2694426010977,Seattle
C1346,181,181,2006,1.05,0.23,3.17,3,4,191610,Oregon,419.2694426010977,Seattle
C1374,182,182,2001,0.0,0.0,0.0,0,0,0,Montana,596.7406435253182,Salt Lake City
C1374,183,183,2002,0.0,0.0,0.0,0,0,0,Montana,596.7406435253182,Salt Lake City
C1374,184,184,2003,0.0,0.0,0.0,0,0,0,Montana,596.7406435253182,Salt Lake City
C1374,185,185,2004,0.45,0.0,0.0,1,0,0,Montana,596.7406435253182,Salt Lake City
C1378,186,186,2001,0.0,0.0,0.0,0,0,0,New York,50.02998373000253,Ithaca
C1378,187,187,2004,0.51,0.0,0.0,1,0,0,New York,50.02998373000253,Ithaca
C1378,188,188,2005,0.49,0.0,0.0,1,0,0,New York,50.02998373000253,Ithaca
C1378,189,189,2006,0.44,0.0,0.0,1,0,0,New York,50.02998373000253,Ithaca
C1382,190,190,2001,0.0,0.0,0.0,0,0,0,Alabama,220.40832418550653,Atlanta
C1382,191,191,2002,0.0,0.0,0.0,0,0,0,Alabama,220.40832418550653,Atlanta
C1382,192,192,2003,0.0,0.0,0.0,0,0,0,Alabama,220.40832418550653,Atlanta
C1382,193,193,2004,0.2,0.0,0.0,2,0,0,Alabama,220.40832418550653,Atlanta
C1382,194,194,2005,0.28,0.0,0.0,3,0,0,Alabama,220.40832418550653,Atlanta
C1382,195,195,2006,0.5,0.0,0.0,6,0,0,Alabama,220.40832418550653,Atlanta
C1390,196,196,2001,0.0,0.0,0.0,0,0,0,North Dakota,758.2507591343406,Lincoln
C1390,197,197,2002,0.0,0.0,0.0,0,0,0,North Dakota,758.2507591343406,Lincoln
C1390,198,198,2003,0.0,0.0,0.0,0,0,0,North Dakota,758.2507591343406,Lincoln
C1390,199,199,2004,2.28,0.0,0.0,3,0,0,North Dakota,758.2507591343406,Lincoln
C1390,200,200,2005,1.43,0.0,0.0,2,0,0,North Dakota,758.2507591343406,Lincoln
C1390,201,201,2006,1.87,0.0,0.0,3,0,0,North Dakota,758.2507591343406,Lincoln
C1398,202,202,2001,0.0,0.0,0.0,0,0,0,Virginia,365.4667521065088,Pittsburgh
C1398,203,203,2002,0.0,0.0,0.0,0,0,0,Virginia,365.4667521065088,Pittsburgh
C1402,204,204,2001,1.69,5.12,0.8,3,121,42765,Indiana,166.1509304110479,Urbana-Champaign
C1402,205,205,2002,0.0,0.0,0.0,0,0,0,Indiana,166.1509304110479,Urbana-Champaign
C1402,206,206,2003,0.0,0.0,0.0,0,0,0,Indiana,166.1509304110479,Urbana-Champaign
C1402,207,207,2005,0.67,0.0,0.0,1,0,0,Indiana,166.1509304110479,Urbana-Champaign
C1402,208,208,2006,0.6,0.0,0.0,1,0,0,Indiana,166.1509304110479,Urbana-Champaign
C1426,209,209,2001,0.0,0.0,0.0,0,0,0,Idaho,432.09301022016183,Salt Lake City
C1426,210,210,2002,0.0,0.0,0.0,0,0,0,Idaho,432.09301022016183,Salt Lake City
C1426,211,211,2003,0.0,0.0,0.0,0,0,0,Idaho,432.09301022016183,Salt Lake City
C1426,212,212,2004,0.91,0.0,0.0,6,0,0,Idaho,432.09301022016183,Salt Lake City
C1426,213,213,2005,0.82,0.0,0.0,6,0,0,Idaho,432.09301022016183,Salt Lake City
C1426,214,214,2006,0.81,0.0,0.0,7,0,0,Idaho,432.09301022016183,Salt Lake City
C1446,215,215,1990,1.75,1.19,0.86,22,389,27833,Massachusetts,17.615394605656835,Cambridge
C1446,216,216,1990,1.75,1.19,0.86,22,389,27833,New Hampshire,17.615394605656835,Cambridge
C1446,217,217,1991,1.69,1.34,0.82,19,380,27798,Massachusetts,17.615394605656835,Cambridge
C1446,218,218,1991,1.69,1.34,0.82,19,380,27798,New Hampshire,17.615394605656835,Cambridge
C1446,219,219,1992,2.17,1.22,0.96,21,278,34078,Massachusetts,17.615394605656835,Cambridge
C1446,220,220,1992,2.17,1.22,0.96,21,278,34078,New Hampshire,17.615394605656835,Cambridge
C1446,221,221,1993,2.67,1.36,0.91,24,289,34542,Massachusetts,17.615394605656835,Cambridge
C1446,222,222,1993,2.67,1.36,0.91,24,289,34542,New Hampshire,17.615394605656835,Cambridge
C1446,223,223,1994,2.62,1.46,0.92,23,324,35243,Massachusetts,17.615394605656835,Cambridge
C1446,224,224,1994,2.62,1.46,0.92,23,324,35243,New Hampshire,17.615394605656835,Cambridge
C1446,225,225,1995,3.08,1.66,0.86,29,396,35359,Massachusetts,17.615394605656835,Cambridge
C1446,226,226,1995,3.08,1.66,0.86,29,396,35359,New Hampshire,17.615394605656835,Cambridge
C1446,227,227,1996,4.04,1.93,0.82,45,558,36340,Massachusetts,17.615394605656835,Cambridge
C1446,228,228,1996,4.04,1.93,0.82,45,558,36340,New Hampshire,17.615394605656835,Cambridge
C1446,229,229,1997,3.87,2.55,0.81,50,828,40587,Massachusetts,17.615394605656835,Cambridge
C1446,230,230,1997,3.87,2.55,0.81,50,828,40587,New Hampshire,17.615394605656835,Cambridge
C1446,231,231,1998,4.35,3.23,0.62,67,1034,46959,Massachusetts,17.615394605656835,Cambridge
C1446,232,232,1998,4.35,3.23,0.62,67,1034,46959,New Hampshire,17.615394605656835,Cambridge
C1446,233,233,1999,4.41,3.62,0.72,114,1727,61300,Massachusetts,17.615394605656835,Cambridge
C1446,234,234,1999,4.41,3.62,0.72,114,1727,61300,New Hampshire,17.615394605656835,Cambridge
C1446,235,235,2000,3.88,4.18,0.71,203,3736,69912,Massachusetts,17.615394605656835,Cambridge
C1446,236,236,2000,3.88,4.18,0.71,203,3736,69912,New Hampshire,17.615394605656835,Cambridge
C1446,237,237,2001,0.0,0.0,0.0,0,0,0,Massachusetts,17.615394605656835,Cambridge
C1446,238,238,2001,0.0,0.0,0.0,0,0,0,New Hampshire,17.615394605656835,Cambridge
C1446,239,239,2002,3.47,4.66,0.83,198,2893,75511,Massachusetts,17.615394605656835,Cambridge
C1446,240,240,2002,3.47,4.66,0.83,198,2893,75511,New Hampshire,17.615394605656835,Cambridge
C1446,241,241,2003,0.0,0.0,0.0,0,0,0,Massachusetts,17.615394605656835,Cambridge
C1446,242,242,2003,0.0,0.0,0.0,0,0,0,New Hampshire,17.615394605656835,Cambridge
C1446,243,243,2004,3.65,0.0,0.0,189,0,0,Massachusetts,17.615394605656835,Cambridge
C1446,244,244,2004,3.65,0.0,0.0,189,0,0,New Hampshire,17.615394605656835,Cambridge
C1446,245,245,2005,3.16,0.0,0.0,173,0,0,Massachusetts,17.615394605656835,Cambridge
C1446,246,246,2005,3.16,0.0,0.0,173,0,0,New Hampshire,17.615394605656835,Cambridge
C1446,247,247,2006,2.84,0.0,0.0,168,0,0,Massachusetts,17.615394605656835,Cambridge
C1446,248,248,2006,2.84,0.0,0.0,168,0,0,New Hampshire,17.615394605656835,Cambridge
C1450,249,249,2001,2.7,1.03,1.25,16,64,110088,Colorado,11.368830804149814,Boulder
C1450,250,250,2002,3.0,1.34,0.93,15,55,77177,Colorado,11.368830804149814,Boulder
C1450,251,251,2003,0.0,0.0,0.0,0,0,0,Colorado,11.368830804149814,Boulder
C1450,252,252,2004,4.59,0.0,0.0,20,0,0,Colorado,11.368830804149814,Boulder
C1450,253,253,2005,5.09,1.76,0.75,24,65,67085,Colorado,11.368830804149814,Boulder
C1450,254,254,2006,5.2,0.0,0.0,28,0,0,Colorado,11.368830804149814,Boulder
C1454,255,255,2006,0.73,0.0,0.0,1,0,0,Kentucky,377.6004308316337,Urbana-Champaign
C1474,256,256,2001,0.0,0.0,0.0,0,0,0,Washington,24.055073001094822,Seattle
C1474,257,257,2002,1.83,0.45,1.76,5,9,111601,Washington,24.055073001094822,Seattle
C1474,258,258,2003,2.44,0.5,1.57,6,9,96768,Washington,24.055073001094822,Seattle
C1474,259,259,2004,2.22,0.33,2.21,5,6,142955,Washington,24.055073001094822,Seattle
C1474,260,260,2005,2.92,0.0,0.0,7,0,0,Washington,24.055073001094822,Seattle
C1474,261,261,2006,3.65,2.42,0.92,10,53,63256,Washington,24.055073001094822,Seattle
C1486,262,262,1990,1.87,5.6,1.09,6,349,42886,Connecticut,145.77251972018072,Princeton
C1486,263,263,1991,2.7,6.9,1.02,8,373,42612,Connecticut,145.77251972018072,Princeton
C1486,264,264,1992,2.98,9.56,1.02,8,414,45364,Connecticut,145.77251972018072,Princeton
C1486,265,265,1993,3.63,11.67,1.08,9,471,49994,Connecticut,145.77251972018072,Princeton
C1486,266,266,1994,4.21,7.3,0.93,10,302,43701,Connecticut,145.77251972018072,Princeton
C1486,267,267,1995,4.44,5.62,0.87,11,247,45013,Connecticut,145.77251972018072,Princeton
C1486,268,268,1996,3.81,6.28,0.87,11,332,49094,Connecticut,145.77251972018072,Princeton
C1486,269,269,1997,3.62,5.9,0.76,12,351,49932,Connecticut,145.77251972018072,Princeton
C1486,270,270,1998,3.12,6.27,0.73,12,368,72452,Connecticut,145.77251972018072,Princeton
C1486,271,271,1999,3.12,5.59,0.67,20,482,74593,Connecticut,145.77251972018072,Princeton
C1486,272,272,2000,2.72,4.71,0.58,35,747,72006,Connecticut,145.77251972018072,Princeton
C1486,273,273,2001,2.12,5.36,0.6,32,759,75090,Connecticut,145.77251972018072,Princeton
C1486,274,274,2002,2.15,5.26,0.63,29,576,72539,Connecticut,145.77251972018072,Princeton
C1486,275,275,2003,1.9,4.44,0.63,23,423,70195,Connecticut,145.77251972018072,Princeton
C1486,276,276,2004,1.97,4.44,0.82,23,412,100571,Connecticut,145.77251972018072,Princeton
C1486,277,277,2005,1.95,3.51,0.66,24,347,85466,Connecticut,145.77251972018072,Princeton
C1486,278,278,2006,1.58,3.17,0.63,22,343,86258,Connecticut,145.77251972018072,Princeton
C1518,279,279,2005,0.0,0.0,0.0,0,0,0,Texas,449.90519656193464,Houston
C1518,280,280,2006,0.37,0.0,0.0,1,0,0,Texas,449.90519656193464,Houston
C1526,281,281,2001,0.0,0.0,0.0,0,0,0,Georgia,378.08232930595113,Atlanta
C1526,282,282,2002,0.0,0.0,0.0,0,0,0,Georgia,378.08232930595113,Atlanta
C1526,283,283,2005,0.82,0.0,0.0,1,0,0,Georgia,378.08232930595113,Atlanta
C1526,284,284,2006,0.71,0.0,0.0,1,0,0,Georgia,378.08232930595113,Atlanta
