area_fips,index,Unnamed: 0,year,lq_annual_avg_estabs,lq_annual_avg_emplvl,lq_avg_annual_pay,annual_avg_estabs,annual_avg_emplvl,avg_annual_pay,State Name,nearest_dist,nearest_location
C1058,92,92,1995,1.26,3.06,0.36,40,3259,14316,New York,212.9406952517958,Ithaca
C1058,93,93,1996,1.18,2.79,0.43,42,3098,18601,New York,212.9406952517958,Ithaca
C1058,94,94,1997,1.17,2.65,0.45,47,3107,20046,New York,212.9406952517958,Ithaca
C1058,95,95,1998,1.37,2.31,0.51,62,2906,25103,New York,212.9406952517958,Ithaca
C1058,96,96,1999,1.32,1.7,0.59,70,2331,33635,New York,212.9406952517958,Ithaca
C1058,97,97,2000,1.13,1.51,0.61,76,2479,39076,New York,212.9406952517958,Ithaca
C1058,98,98,2001,1.07,1.41,0.63,77,2223,40453,New York,212.9406952517958,Ithaca
C1058,99,99,2002,1.18,1.67,0.71,78,2376,42275,New York,212.9406952517958,Ithaca
C1058,100,100,2003,1.14,2.03,0.72,68,2685,44846,New York,212.9406952517958,Ithaca
C1058,101,101,2004,1.2,1.93,0.79,67,2411,53940,New York,212.9406952517958,Ithaca
C1058,102,102,2005,1.13,0.0,0.0,61,0,0,New York,212.9406952517958,Ithaca
C1058,103,103,2006,1.2,0.0,0.0,65,0,0,New York,212.9406952517958,Ithaca
C1058,104,104,2007,1.62,1.63,0.94,55,1390,65433,New York,212.9406952517958,Ithaca
C1058,105,105,2008,1.64,1.51,1.01,57,1252,71992,New York,212.9406952517958,Ithaca
C1058,106,106,2009,1.83,0.0,0.0,64,0,0,New York,212.9406952517958,Ithaca
C1058,107,107,2010,1.74,0.0,0.0,63,0,0,New York,212.9406952517958,Ithaca
C1058,108,108,2011,1.66,1.76,0.78,61,1384,62919,New York,212.9406952517958,Ithaca
C1058,109,109,2012,1.19,1.7,0.83,44,1375,68102,New York,212.9406952517958,Ithaca
C1058,110,110,2013,1.02,0.0,0.0,39,0,0,New York,212.9406952517958,Ithaca
C1058,111,111,2014,0.92,0.0,0.0,38,0,0,New York,212.9406952517958,Ithaca
C1058,112,112,2015,0.98,0.0,0.0,43,0,0,New York,212.9406952517958,Ithaca
C1058,113,113,2016,0.83,0.0,0.0,39,0,0,New York,212.9406952517958,Ithaca
C1058,114,114,2017,0.82,0.0,0.0,42,0,0,New York,212.9406952517958,Ithaca
C1058,115,115,2018,0.8,0.0,0.0,45,0,0,New York,212.9406952517958,Ithaca
C1074,116,116,1990,0.85,0.45,0.94,17,291,24361,New Mexico,554.2286815044923,Boulder
C1074,117,117,1991,1.06,0.39,0.96,23,264,27775,New Mexico,554.2286815044923,Boulder
C1074,118,118,1992,1.21,0.43,0.93,27,308,28629,New Mexico,554.2286815044923,Boulder
C1074,119,119,1993,1.27,0.46,0.9,30,342,29075,New Mexico,554.2286815044923,Boulder
C1074,120,120,1994,1.41,0.47,0.88,36,367,29732,New Mexico,554.2286815044923,Boulder
C1074,121,121,1995,1.32,0.47,0.81,38,401,29160,New Mexico,554.2286815044923,Boulder
C1074,122,122,1996,1.14,0.54,0.84,36,490,32764,New Mexico,554.2286815044923,Boulder
C1074,123,123,1997,1.22,1.18,0.66,45,1155,26177,New Mexico,554.2286815044923,Boulder
C1074,124,124,1998,1.1,1.53,0.66,46,1600,29221,New Mexico,554.2286815044923,Boulder
C1074,125,125,1999,1.08,1.53,0.79,53,1724,40408,New Mexico,554.2286815044923,Boulder
C1074,126,126,2000,1.03,1.33,0.57,64,1812,32706,New Mexico,554.2286815044923,Boulder
C1074,127,127,2001,0.0,0.0,0.0,0,0,0,New Mexico,554.2286815044923,Boulder
C1074,128,128,2002,0.0,0.0,0.0,0,0,0,New Mexico,554.2286815044923,Boulder
C1074,129,129,2003,0.0,0.0,0.0,0,0,0,New Mexico,554.2286815044923,Boulder
C1074,130,130,2004,0.92,1.2,0.61,46,1270,37354,New Mexico,554.2286815044923,Boulder
C1074,131,131,2005,0.96,1.18,0.57,46,1242,36703,New Mexico,554.2286815044923,Boulder
C1074,132,132,2006,0.8,1.15,0.63,39,1249,42189,New Mexico,554.2286815044923,Boulder
C1074,133,133,2007,0.64,0.21,0.89,20,160,56202,New Mexico,554.2286815044923,Boulder
C1074,134,134,2008,0.72,0.0,0.0,23,0,0,New Mexico,554.2286815044923,Boulder
C1074,135,135,2009,0.74,0.23,0.91,24,159,61738,New Mexico,554.2286815044923,Boulder
C1074,136,136,2010,0.74,0.25,0.85,25,167,58785,New Mexico,554.2286815044923,Boulder
C1074,137,137,2011,0.68,0.0,0.0,23,0,0,New Mexico,554.2286815044923,Boulder
C1074,138,138,2012,0.76,0.0,0.0,26,0,0,New Mexico,554.2286815044923,Boulder
C1074,139,139,2013,1.0,0.0,0.0,35,0,0,New Mexico,554.2286815044923,Boulder
C1074,140,140,2014,0.88,0.2,0.79,33,148,61356,New Mexico,554.2286815044923,Boulder
C1074,141,141,2015,0.77,0.0,0.0,31,0,0,New Mexico,554.2286815044923,Boulder
C1074,142,142,2016,0.75,0.0,0.0,33,0,0,New Mexico,554.2286815044923,Boulder
C1074,143,143,2017,0.65,0.0,0.0,31,0,0,New Mexico,554.2286815044923,Boulder
C1074,144,144,2018,0.71,0.3,0.85,39,256,85598,New Mexico,554.2286815044923,Boulder
C1078,145,145,2001,0.0,0.0,0.0,0,0,0,Louisiana,321.92870518015786,Houston
C1078,146,146,2002,0.62,0.25,0.45,7,50,19858,Louisiana,321.92870518015786,Houston
C1078,147,147,2003,0.69,0.33,0.49,7,61,22598,Louisiana,321.92870518015786,Houston
C1078,148,148,2004,0.74,0.38,0.43,7,68,21892,Louisiana,321.92870518015786,Houston
C1078,149,149,2005,0.65,0.0,0.0,6,0,0,Louisiana,321.92870518015786,Houston
C1078,150,150,2006,0.64,0.0,0.0,6,0,0,Louisiana,321.92870518015786,Houston
C1078,151,151,2007,0.86,0.0,0.0,5,0,0,Louisiana,321.92870518015786,Houston
C1078,152,152,2008,0.82,0.0,0.0,5,0,0,Louisiana,321.92870518015786,Houston
C1078,153,153,2009,0.81,0.0,0.0,5,0,0,Louisiana,321.92870518015786,Houston
C1078,154,154,2010,0.62,0.0,0.0,4,0,0,Louisiana,321.92870518015786,Houston
C1078,155,155,2011,0.47,0.0,0.0,3,0,0,Louisiana,321.92870518015786,Houston
C1078,156,156,2012,0.64,0.0,0.0,4,0,0,Louisiana,321.92870518015786,Houston
C1078,157,157,2013,0.47,0.0,0.0,3,0,0,Louisiana,321.92870518015786,Houston
C1078,158,158,2014,0.61,0.66,0.55,4,82,37700,Louisiana,321.92870518015786,Houston
C1078,159,159,2015,0.56,0.0,0.0,4,0,0,Louisiana,321.92870518015786,Houston
C1078,160,160,2016,0.39,0.0,0.0,3,0,0,Louisiana,321.92870518015786,Houston
C1078,161,161,2017,0.36,0.0,0.0,3,0,0,Louisiana,321.92870518015786,Houston
C1078,162,162,2018,0.54,0.0,0.0,5,0,0,Louisiana,321.92870518015786,Houston
C1090,163,163,2001,0.0,0.0,0.0,0,0,0,Pennsylvania,79.73630621576494,Princeton
C1090,164,164,2001,0.0,0.0,0.0,0,0,0,New Jersey,79.73630621576494,Princeton
C1090,165,165,2002,0.0,0.0,0.0,0,0,0,Pennsylvania,79.73630621576494,Princeton
C1090,166,166,2002,0.0,0.0,0.0,0,0,0,New Jersey,79.73630621576494,Princeton
C1090,167,167,2003,1.02,1.03,0.79,53,1019,47736,Pennsylvania,79.73630621576494,Princeton
C1090,168,168,2003,1.02,1.03,0.79,53,1019,47736,New Jersey,79.73630621576494,Princeton
C1090,169,169,2004,1.0,0.0,0.0,49,0,0,Pennsylvania,79.73630621576494,Princeton
C1090,170,170,2004,1.0,0.0,0.0,49,0,0,New Jersey,79.73630621576494,Princeton
C1090,171,171,2005,0.98,0.0,0.0,46,0,0,Pennsylvania,79.73630621576494,Princeton
C1090,172,172,2005,0.98,0.0,0.0,46,0,0,New Jersey,79.73630621576494,Princeton
C1090,173,173,2006,1.0,0.0,0.0,47,0,0,Pennsylvania,79.73630621576494,Princeton
C1090,174,174,2006,1.0,0.0,0.0,47,0,0,New Jersey,79.73630621576494,Princeton
C1090,175,175,2007,1.09,0.0,0.0,32,0,0,Pennsylvania,79.73630621576494,Princeton
C1090,176,176,2007,1.09,0.0,0.0,32,0,0,New Jersey,79.73630621576494,Princeton
C1090,177,177,2008,1.1,1.16,0.88,33,739,61055,Pennsylvania,79.73630621576494,Princeton
C1090,178,178,2008,1.1,1.16,0.88,33,739,61055,New Jersey,79.73630621576494,Princeton
C1090,179,179,2009,1.09,1.12,0.8,33,683,56970,Pennsylvania,79.73630621576494,Princeton
C1090,180,180,2009,1.09,1.12,0.8,33,683,56970,New Jersey,79.73630621576494,Princeton
C1090,181,181,2010,1.07,0.0,0.0,33,0,0,Pennsylvania,79.73630621576494,Princeton
C1090,182,182,2010,1.07,0.0,0.0,33,0,0,New Jersey,79.73630621576494,Princeton
C1090,183,183,2011,1.09,1.15,0.83,34,707,63297,Pennsylvania,79.73630621576494,Princeton
C1090,184,184,2011,1.09,1.15,0.83,34,707,63297,New Jersey,79.73630621576494,Princeton
C1090,185,185,2012,1.03,0.0,0.0,32,0,0,Pennsylvania,79.73630621576494,Princeton
C1090,186,186,2012,1.03,0.0,0.0,32,0,0,New Jersey,79.73630621576494,Princeton
C1090,187,187,2013,1.05,0.0,0.0,33,0,0,Pennsylvania,79.73630621576494,Princeton
C1090,188,188,2013,1.05,0.0,0.0,33,0,0,New Jersey,79.73630621576494,Princeton
C1090,189,189,2014,0.99,0.0,0.0,33,0,0,Pennsylvania,79.73630621576494,Princeton
C1090,190,190,2014,0.99,0.0,0.0,33,0,0,New Jersey,79.73630621576494,Princeton
C1090,191,191,2015,0.9,0.0,0.0,32,0,0,Pennsylvania,79.73630621576494,Princeton
C1090,192,192,2015,0.9,0.0,0.0,32,0,0,New Jersey,79.73630621576494,Princeton
C1090,193,193,2016,0.82,1.48,0.7,32,1095,67585,Pennsylvania,79.73630621576494,Princeton
C1090,194,194,2016,0.82,1.48,0.7,32,1095,67585,New Jersey,79.73630621576494,Princeton
C1090,195,195,2017,0.97,1.31,0.66,41,1012,66500,Pennsylvania,79.73630621576494,Princeton
C1090,196,196,2017,0.97,1.31,0.66,41,1012,66500,New Jersey,79.73630621576494,Princeton
C1090,197,197,2018,1.0,1.23,0.61,46,1006,67283,Pennsylvania,79.73630621576494,Princeton
C1090,198,198,2018,1.0,1.23,0.61,46,1006,67283,New Jersey,79.73630621576494,Princeton
C1102,199,199,1990,1.36,0.73,1.15,5,92,26101,Pennsylvania,139.43504071793149,Pittsburgh
C1102,200,200,1991,1.27,0.36,0.97,5,46,23974,Pennsylvania,139.43504071793149,Pittsburgh
C1102,201,201,2001,1.02,1.09,0.9,12,237,43632,Pennsylvania,139.43504071793149,Pittsburgh
C1102,202,202,2002,1.16,1.02,1.04,12,203,46464,Pennsylvania,139.43504071793149,Pittsburgh
C1102,203,203,2003,1.08,1.02,1.12,10,189,52136,Pennsylvania,139.43504071793149,Pittsburgh
C1102,204,204,2004,0.82,0.16,0.93,7,28,48017,Pennsylvania,139.43504071793149,Pittsburgh
C1102,205,205,2005,0.73,0.14,0.88,6,24,46960,Pennsylvania,139.43504071793149,Pittsburgh
C1102,206,206,2006,0.73,0.12,0.92,6,21,50638,Pennsylvania,139.43504071793149,Pittsburgh
C1102,207,207,2007,0.58,0.0,0.0,3,0,0,Pennsylvania,139.43504071793149,Pittsburgh
C1102,208,208,2008,0.39,0.0,0.0,2,0,0,Pennsylvania,139.43504071793149,Pittsburgh
C1102,209,209,2009,0.38,0.0,0.0,2,0,0,Pennsylvania,139.43504071793149,Pittsburgh
C1102,210,210,2010,0.18,0.0,0.0,1,0,0,Pennsylvania,139.43504071793149,Pittsburgh
C1102,211,211,2011,0.18,0.0,0.0,1,0,0,Pennsylvania,139.43504071793149,Pittsburgh
C1102,212,212,2012,0.18,0.0,0.0,1,0,0,Pennsylvania,139.43504071793149,Pittsburgh
C1102,213,213,2013,0.18,0.0,0.0,1,0,0,Pennsylvania,139.43504071793149,Pittsburgh
C1102,214,214,2014,0.17,0.0,0.0,1,0,0,Pennsylvania,139.43504071793149,Pittsburgh
C1102,215,215,2015,0.16,0.0,0.0,1,0,0,Pennsylvania,139.43504071793149,Pittsburgh
C1102,216,216,2016,0.15,0.0,0.0,1,0,0,Pennsylvania,139.43504071793149,Pittsburgh
C1102,217,217,2017,0.14,0.0,0.0,1,0,0,Pennsylvania,139.43504071793149,Pittsburgh
C1102,218,218,2018,0.13,0.0,0.0,1,0,0,Pennsylvania,139.43504071793149,Pittsburgh
C1110,219,219,2001,0.0,0.0,0.0,0,0,0,Texas,606.8889166423003,Boulder
C1110,220,220,2002,0.0,0.0,0.0,0,0,0,Texas,606.8889166423003,Boulder
C1110,221,221,2003,0.0,0.0,0.0,0,0,0,Texas,606.8889166423003,Boulder
C1110,222,222,2004,0.66,0.82,0.86,10,253,47042,Texas,606.8889166423003,Boulder
C1110,223,223,2005,0.69,0.0,0.0,10,0,0,Texas,606.8889166423003,Boulder
C1110,224,224,2006,0.82,0.0,0.0,12,0,0,Texas,606.8889166423003,Boulder
C1110,225,225,2007,0.74,0.0,0.0,7,0,0,Texas,606.8889166423003,Boulder
C1110,226,226,2008,0.96,0.0,0.0,9,0,0,Texas,606.8889166423003,Boulder
C1110,227,227,2009,0.84,0.0,0.0,8,0,0,Texas,606.8889166423003,Boulder
C1110,228,228,2010,0.81,0.0,0.0,8,0,0,Texas,606.8889166423003,Boulder
C1110,229,229,2011,0.9,0.0,0.0,9,0,0,Texas,606.8889166423003,Boulder
C1110,230,230,2012,0.79,0.0,0.0,8,0,0,Texas,606.8889166423003,Boulder
C1110,231,231,2013,0.85,0.0,0.0,9,0,0,Texas,606.8889166423003,Boulder
C1110,232,232,2014,0.79,0.0,0.0,9,0,0,Texas,606.8889166423003,Boulder
C1110,233,233,2015,0.73,0.0,0.0,9,0,0,Texas,606.8889166423003,Boulder
C1110,234,234,2016,0.67,0.0,0.0,9,0,0,Texas,606.8889166423003,Boulder
C1110,235,235,2017,0.55,0.0,0.0,8,0,0,Texas,606.8889166423003,Boulder
C1110,236,236,2018,0.43,0.0,0.0,7,0,0,Texas,606.8889166423003,Boulder
C1118,237,237,1996,1.16,0.14,1.1,4,15,39789,Iowa,283.8230483840295,Lincoln
C1118,238,238,1997,1.22,0.09,0.63,5,10,24131,Iowa,283.8230483840295,Lincoln
C1118,239,239,1998,1.45,0.13,0.35,7,16,14829,Iowa,283.8230483840295,Lincoln
C1118,240,240,1999,1.53,0.24,0.36,9,33,17489,Iowa,283.8230483840295,Lincoln
C1118,241,241,2000,1.48,0.37,0.37,11,60,19894,Iowa,283.8230483840295,Lincoln
C1118,242,242,2001,1.33,0.35,0.37,10,54,19706,Iowa,283.8230483840295,Lincoln
C1118,243,243,2002,0.91,0.27,0.67,6,37,33092,Iowa,283.8230483840295,Lincoln
C1118,244,244,2003,1.14,0.26,0.63,7,33,33037,Iowa,283.8230483840295,Lincoln
C1118,245,245,2004,1.03,0.25,0.56,6,31,32365,Iowa,283.8230483840295,Lincoln
C1118,246,246,2005,1.28,0.0,0.0,7,0,0,Iowa,283.8230483840295,Lincoln
C1118,247,247,2006,1.28,0.0,0.0,7,0,0,Iowa,283.8230483840295,Lincoln
C1118,248,248,2007,0.58,0.0,0.0,2,0,0,Iowa,283.8230483840295,Lincoln
C1118,249,249,2008,0.84,0.07,1.22,3,6,76691,Iowa,283.8230483840295,Lincoln
C1118,250,250,2009,0.54,0.0,0.0,2,0,0,Iowa,283.8230483840295,Lincoln
C1118,251,251,2010,0.79,0.0,0.0,3,0,0,Iowa,283.8230483840295,Lincoln
C1118,252,252,2011,1.3,0.0,0.0,5,0,0,Iowa,283.8230483840295,Lincoln
C1118,253,253,2012,0.78,0.0,0.0,3,0,0,Iowa,283.8230483840295,Lincoln
C1118,254,254,2013,1.48,0.0,0.0,6,0,0,Iowa,283.8230483840295,Lincoln
C1118,255,255,2014,1.15,0.0,0.0,5,0,0,Iowa,283.8230483840295,Lincoln
C1118,256,256,2015,1.05,0.0,0.0,5,0,0,Iowa,283.8230483840295,Lincoln
C1118,257,257,2016,1.38,0.0,0.0,7,0,0,Iowa,283.8230483840295,Lincoln
C1118,258,258,2017,1.44,0.0,0.0,8,0,0,Iowa,283.8230483840295,Lincoln
C1118,259,259,2018,1.45,0.0,0.0,9,0,0,Iowa,283.8230483840295,Lincoln
C1126,260,260,2001,0.0,0.0,0.0,0,0,0,Alaska,2348.4055338652342,Seattle
C1126,261,261,2002,0.0,0.0,0.0,0,0,0,Alaska,2348.4055338652342,Seattle
C1126,262,262,2003,0.0,0.0,0.0,0,0,0,Alaska,2348.4055338652342,Seattle
C1126,263,263,2004,0.94,0.0,0.0,23,0,0,Alaska,2348.4055338652342,Seattle
C1126,264,264,2005,0.97,0.0,0.0,23,0,0,Alaska,2348.4055338652342,Seattle
C1126,265,265,2006,0.92,0.0,0.0,22,0,0,Alaska,2348.4055338652342,Seattle
C1126,266,266,2007,1.21,0.47,0.54,18,154,40459,Alaska,2348.4055338652342,Seattle
C1126,267,267,2008,1.17,0.51,0.61,18,163,46264,Alaska,2348.4055338652342,Seattle
C1126,268,268,2009,1.36,0.0,0.0,21,0,0,Alaska,2348.4055338652342,Seattle
C1126,269,269,2010,1.19,0.0,0.0,19,0,0,Alaska,2348.4055338652342,Seattle
C1126,270,270,2011,0.98,0.0,0.0,16,0,0,Alaska,2348.4055338652342,Seattle
C1126,271,271,2012,0.85,0.14,0.64,14,47,56318,Alaska,2348.4055338652342,Seattle
C1126,272,272,2013,0.94,0.14,0.58,16,47,53062,Alaska,2348.4055338652342,Seattle
C1126,273,273,2014,0.99,0.16,0.53,18,58,51773,Alaska,2348.4055338652342,Seattle
C1126,274,274,2015,1.03,0.17,0.51,20,63,52113,Alaska,2348.4055338652342,Seattle
C1126,275,275,2016,1.01,0.0,0.0,21,0,0,Alaska,2348.4055338652342,Seattle
C1126,276,276,2017,0.95,0.0,0.0,21,0,0,Alaska,2348.4055338652342,Seattle
C1126,277,277,2018,0.86,0.0,0.0,21,0,0,Alaska,2348.4055338652342,Seattle
C1130,278,278,2001,0.0,0.0,0.0,0,0,0,,,
C1130,279,279,2002,0.5,0.14,0.37,4,21,18919,,,
C1130,280,280,2003,0.7,0.14,0.48,5,19,25048,,,
C1130,281,281,2004,0.61,0.0,0.0,4,0,0,,,
C1130,282,282,2005,0.33,0.0,0.0,2,0,0,,,
C1130,283,283,2006,0.17,0.0,0.0,1,0,0,,,
